/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_6_6_64_6_719503
Epoch 0, Avg Train Loss: 19.1534, Avg Validation Loss: 12.3220
Epoch 1, Avg Train Loss: 9.6020, Avg Validation Loss: 7.5776
Epoch 2, Avg Train Loss: 6.4440, Avg Validation Loss: 5.5243
Epoch 3, Avg Train Loss: 4.9522, Avg Validation Loss: 4.4575
Epoch 4, Avg Train Loss: 4.1209, Avg Validation Loss: 3.8569
Epoch 5, Avg Train Loss: 3.7085, Avg Validation Loss: 3.5684
Epoch 6, Avg Train Loss: 3.4943, Avg Validation Loss: 3.4143
Epoch 7, Avg Train Loss: 3.3649, Avg Validation Loss: 3.3060
Epoch 8, Avg Train Loss: 3.2699, Avg Validation Loss: 3.2214
Epoch 9, Avg Train Loss: 3.1961, Avg Validation Loss: 3.1577
Epoch 10, Avg Train Loss: 3.1375, Avg Validation Loss: 3.1090
Epoch 11, Avg Train Loss: 3.0940, Avg Validation Loss: 3.0686
Epoch 12, Avg Train Loss: 3.0586, Avg Validation Loss: 3.0359
Epoch 13, Avg Train Loss: 3.0269, Avg Validation Loss: 3.0092
Epoch 14, Avg Train Loss: 3.0019, Avg Validation Loss: 2.9864
Epoch 15, Avg Train Loss: 2.9825, Avg Validation Loss: 2.9670
Epoch 16, Avg Train Loss: 2.9646, Avg Validation Loss: 2.9510
Epoch 17, Avg Train Loss: 2.9493, Avg Validation Loss: 2.9375
Epoch 18, Avg Train Loss: 2.9383, Avg Validation Loss: 2.9259
Epoch 19, Avg Train Loss: 2.9262, Avg Validation Loss: 2.9167
Epoch 20, Avg Train Loss: 2.9184, Avg Validation Loss: 2.9085
Epoch 21, Avg Train Loss: 2.9127, Avg Validation Loss: 2.9016
Epoch 22, Avg Train Loss: 2.9051, Avg Validation Loss: 2.8961
Epoch 23, Avg Train Loss: 2.9000, Avg Validation Loss: 2.8910
Epoch 24, Avg Train Loss: 2.8989, Avg Validation Loss: 2.8867
Epoch 25, Avg Train Loss: 2.8935, Avg Validation Loss: 2.8834
Epoch 26, Avg Train Loss: 2.8908, Avg Validation Loss: 2.8819
Epoch 27, Avg Train Loss: 2.8877, Avg Validation Loss: 2.8785
Epoch 28, Avg Train Loss: 2.8850, Avg Validation Loss: 2.8767
Epoch 29, Avg Train Loss: 2.8832, Avg Validation Loss: 2.8751
Epoch 30, Avg Train Loss: 2.8808, Avg Validation Loss: 2.8731
Epoch 31, Avg Train Loss: 2.8784, Avg Validation Loss: 2.8739
Epoch 32, Avg Train Loss: 2.8777, Avg Validation Loss: 2.8713
Epoch 33, Avg Train Loss: 2.8773, Avg Validation Loss: 2.8698
Epoch 34, Avg Train Loss: 2.8749, Avg Validation Loss: 2.8693
Epoch 35, Avg Train Loss: 2.8730, Avg Validation Loss: 2.8677
Epoch 36, Avg Train Loss: 2.8721, Avg Validation Loss: 2.8678
Epoch 37, Avg Train Loss: 2.8700, Avg Validation Loss: 2.8661
Epoch 38, Avg Train Loss: 2.8700, Avg Validation Loss: 2.8651
Epoch 39, Avg Train Loss: 2.8687, Avg Validation Loss: 2.8657
Epoch 40, Avg Train Loss: 2.8688, Avg Validation Loss: 2.8650
Epoch 41, Avg Train Loss: 2.8678, Avg Validation Loss: 2.8649
Epoch 42, Avg Train Loss: 2.8668, Avg Validation Loss: 2.8638
Epoch 43, Avg Train Loss: 2.8645, Avg Validation Loss: 2.8703
Epoch 44, Avg Train Loss: 2.8652, Avg Validation Loss: 2.8631
Epoch 45, Avg Train Loss: 2.8633, Avg Validation Loss: 2.8644
Epoch 46, Avg Train Loss: 2.8645, Avg Validation Loss: 2.8624
Epoch 47, Avg Train Loss: 2.8633, Avg Validation Loss: 2.8642
Epoch 48, Avg Train Loss: 2.8623, Avg Validation Loss: 2.8610
Epoch 49, Avg Train Loss: 2.8608, Avg Validation Loss: 2.8611
Epoch 50, Avg Train Loss: 2.8609, Avg Validation Loss: 2.8609
Epoch 51, Avg Train Loss: 2.8589, Avg Validation Loss: 2.8600
Epoch 52, Avg Train Loss: 2.8595, Avg Validation Loss: 2.8615
Epoch 53, Avg Train Loss: 2.8576, Avg Validation Loss: 2.8594
Epoch 54, Avg Train Loss: 2.8580, Avg Validation Loss: 2.8629
Epoch 55, Avg Train Loss: 2.8575, Avg Validation Loss: 2.8593
Epoch 56, Avg Train Loss: 2.8572, Avg Validation Loss: 2.8600
Epoch 57, Avg Train Loss: 2.8572, Avg Validation Loss: 2.8594
Epoch 58, Avg Train Loss: 2.8568, Avg Validation Loss: 2.8625
