/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_2_6_32_6_857785
Epoch 0, Avg Train Loss: 5.6779, Avg Validation Loss: 5.4125
Epoch 1, Avg Train Loss: 5.0870, Avg Validation Loss: 4.9050
Epoch 2, Avg Train Loss: 4.6435, Avg Validation Loss: 4.5056
Epoch 3, Avg Train Loss: 4.2870, Avg Validation Loss: 4.1789
Epoch 4, Avg Train Loss: 3.9994, Avg Validation Loss: 3.9232
Epoch 5, Avg Train Loss: 3.7763, Avg Validation Loss: 3.7269
Epoch 6, Avg Train Loss: 3.6084, Avg Validation Loss: 3.5785
Epoch 7, Avg Train Loss: 3.4820, Avg Validation Loss: 3.4662
Epoch 8, Avg Train Loss: 3.3875, Avg Validation Loss: 3.3815
Epoch 9, Avg Train Loss: 3.3157, Avg Validation Loss: 3.3150
Epoch 10, Avg Train Loss: 3.2598, Avg Validation Loss: 3.2619
Epoch 11, Avg Train Loss: 3.2145, Avg Validation Loss: 3.2188
Epoch 12, Avg Train Loss: 3.1779, Avg Validation Loss: 3.1829
Epoch 13, Avg Train Loss: 3.1465, Avg Validation Loss: 3.1528
Epoch 14, Avg Train Loss: 3.1195, Avg Validation Loss: 3.1274
Epoch 15, Avg Train Loss: 3.0969, Avg Validation Loss: 3.1046
Epoch 16, Avg Train Loss: 3.0751, Avg Validation Loss: 3.0841
Epoch 17, Avg Train Loss: 3.0566, Avg Validation Loss: 3.0655
Epoch 18, Avg Train Loss: 3.0397, Avg Validation Loss: 3.0485
Epoch 19, Avg Train Loss: 3.0240, Avg Validation Loss: 3.0329
Epoch 20, Avg Train Loss: 3.0094, Avg Validation Loss: 3.0187
Epoch 21, Avg Train Loss: 2.9964, Avg Validation Loss: 3.0055
Epoch 22, Avg Train Loss: 2.9842, Avg Validation Loss: 2.9933
Epoch 23, Avg Train Loss: 2.9728, Avg Validation Loss: 2.9821
Epoch 24, Avg Train Loss: 2.9635, Avg Validation Loss: 2.9723
Epoch 25, Avg Train Loss: 2.9547, Avg Validation Loss: 2.9634
Epoch 26, Avg Train Loss: 2.9471, Avg Validation Loss: 2.9557
Epoch 27, Avg Train Loss: 2.9399, Avg Validation Loss: 2.9487
Epoch 28, Avg Train Loss: 2.9331, Avg Validation Loss: 2.9418
Epoch 29, Avg Train Loss: 2.9281, Avg Validation Loss: 2.9357
Epoch 30, Avg Train Loss: 2.9226, Avg Validation Loss: 2.9301
Epoch 31, Avg Train Loss: 2.9164, Avg Validation Loss: 2.9248
Epoch 32, Avg Train Loss: 2.9115, Avg Validation Loss: 2.9198
Epoch 33, Avg Train Loss: 2.9072, Avg Validation Loss: 2.9151
Epoch 34, Avg Train Loss: 2.9030, Avg Validation Loss: 2.9108
Epoch 35, Avg Train Loss: 2.8999, Avg Validation Loss: 2.9066
Epoch 36, Avg Train Loss: 2.8949, Avg Validation Loss: 2.9027
Epoch 37, Avg Train Loss: 2.8920, Avg Validation Loss: 2.8990
Epoch 38, Avg Train Loss: 2.8886, Avg Validation Loss: 2.8954
Epoch 39, Avg Train Loss: 2.8854, Avg Validation Loss: 2.8920
Epoch 40, Avg Train Loss: 2.8828, Avg Validation Loss: 2.8889
Epoch 41, Avg Train Loss: 2.8797, Avg Validation Loss: 2.8859
Epoch 42, Avg Train Loss: 2.8773, Avg Validation Loss: 2.8831
Epoch 43, Avg Train Loss: 2.8747, Avg Validation Loss: 2.8804
Epoch 44, Avg Train Loss: 2.8728, Avg Validation Loss: 2.8781
Epoch 45, Avg Train Loss: 2.8705, Avg Validation Loss: 2.8757
Epoch 46, Avg Train Loss: 2.8687, Avg Validation Loss: 2.8736
Epoch 47, Avg Train Loss: 2.8667, Avg Validation Loss: 2.8717
Epoch 48, Avg Train Loss: 2.8655, Avg Validation Loss: 2.8700
Epoch 49, Avg Train Loss: 2.8640, Avg Validation Loss: 2.8684
Epoch 50, Avg Train Loss: 2.8622, Avg Validation Loss: 2.8671
Epoch 51, Avg Train Loss: 2.8611, Avg Validation Loss: 2.8658
Epoch 52, Avg Train Loss: 2.8599, Avg Validation Loss: 2.8647
Epoch 53, Avg Train Loss: 2.8592, Avg Validation Loss: 2.8639
Epoch 54, Avg Train Loss: 2.8575, Avg Validation Loss: 2.8628
Epoch 55, Avg Train Loss: 2.8573, Avg Validation Loss: 2.8616
Epoch 56, Avg Train Loss: 2.8567, Avg Validation Loss: 2.8607
Epoch 57, Avg Train Loss: 2.8549, Avg Validation Loss: 2.8600
Epoch 58, Avg Train Loss: 2.8547, Avg Validation Loss: 2.8592
Epoch 59, Avg Train Loss: 2.8539, Avg Validation Loss: 2.8584
