/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_4_8_128_6_720165
Epoch 0, Avg Train Loss: 20.9082, Avg Validation Loss: 8.9222
Epoch 1, Avg Train Loss: 5.7001, Avg Validation Loss: 4.1998
Epoch 2, Avg Train Loss: 3.8063, Avg Validation Loss: 3.5193
Epoch 3, Avg Train Loss: 3.4236, Avg Validation Loss: 3.3167
Epoch 4, Avg Train Loss: 3.2727, Avg Validation Loss: 3.2050
Epoch 5, Avg Train Loss: 3.1754, Avg Validation Loss: 3.1264
Epoch 6, Avg Train Loss: 3.1056, Avg Validation Loss: 3.0706
Epoch 7, Avg Train Loss: 3.0570, Avg Validation Loss: 3.0288
Epoch 8, Avg Train Loss: 3.0179, Avg Validation Loss: 2.9956
Epoch 9, Avg Train Loss: 2.9886, Avg Validation Loss: 2.9693
Epoch 10, Avg Train Loss: 2.9653, Avg Validation Loss: 2.9485
Epoch 11, Avg Train Loss: 2.9453, Avg Validation Loss: 2.9321
Epoch 12, Avg Train Loss: 2.9303, Avg Validation Loss: 2.9185
Epoch 13, Avg Train Loss: 2.9185, Avg Validation Loss: 2.9070
Epoch 14, Avg Train Loss: 2.9075, Avg Validation Loss: 2.8980
Epoch 15, Avg Train Loss: 2.9007, Avg Validation Loss: 2.8913
Epoch 16, Avg Train Loss: 2.8933, Avg Validation Loss: 2.8850
Epoch 17, Avg Train Loss: 2.8877, Avg Validation Loss: 2.8804
Epoch 18, Avg Train Loss: 2.8836, Avg Validation Loss: 2.8765
Epoch 19, Avg Train Loss: 2.8805, Avg Validation Loss: 2.8751
Epoch 20, Avg Train Loss: 2.8783, Avg Validation Loss: 2.8713
Epoch 21, Avg Train Loss: 2.8755, Avg Validation Loss: 2.8708
Epoch 22, Avg Train Loss: 2.8744, Avg Validation Loss: 2.8679
Epoch 23, Avg Train Loss: 2.8713, Avg Validation Loss: 2.8661
Epoch 24, Avg Train Loss: 2.8701, Avg Validation Loss: 2.8654
Epoch 25, Avg Train Loss: 2.8690, Avg Validation Loss: 2.8629
Epoch 26, Avg Train Loss: 2.8679, Avg Validation Loss: 2.8621
Epoch 27, Avg Train Loss: 2.8673, Avg Validation Loss: 2.8614
Epoch 28, Avg Train Loss: 2.8656, Avg Validation Loss: 2.8599
