/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_3_8_32_10_719840
Epoch 0, Avg Train Loss: 10.6152, Avg Validation Loss: 9.1510
Epoch 1, Avg Train Loss: 8.4860, Avg Validation Loss: 7.7305
Epoch 2, Avg Train Loss: 7.2952, Avg Validation Loss: 6.7901
Epoch 3, Avg Train Loss: 6.4756, Avg Validation Loss: 6.0781
Epoch 4, Avg Train Loss: 5.8311, Avg Validation Loss: 5.5100
Epoch 5, Avg Train Loss: 5.3111, Avg Validation Loss: 5.0476
Epoch 6, Avg Train Loss: 4.8906, Avg Validation Loss: 4.6755
Epoch 7, Avg Train Loss: 4.5461, Avg Validation Loss: 4.3738
Epoch 8, Avg Train Loss: 4.2672, Avg Validation Loss: 4.1212
Epoch 9, Avg Train Loss: 4.0233, Avg Validation Loss: 3.8982
Epoch 10, Avg Train Loss: 3.8061, Avg Validation Loss: 3.6925
Epoch 11, Avg Train Loss: 3.6120, Avg Validation Loss: 3.5110
Epoch 12, Avg Train Loss: 3.4460, Avg Validation Loss: 3.3652
Epoch 13, Avg Train Loss: 3.3181, Avg Validation Loss: 3.2581
Epoch 14, Avg Train Loss: 3.2309, Avg Validation Loss: 3.1883
Epoch 15, Avg Train Loss: 3.1719, Avg Validation Loss: 3.1405
Epoch 16, Avg Train Loss: 3.1318, Avg Validation Loss: 3.1064
Epoch 17, Avg Train Loss: 3.1016, Avg Validation Loss: 3.0796
Epoch 18, Avg Train Loss: 3.0761, Avg Validation Loss: 3.0583
Epoch 19, Avg Train Loss: 3.0560, Avg Validation Loss: 3.0405
Epoch 20, Avg Train Loss: 3.0392, Avg Validation Loss: 3.0255
Epoch 21, Avg Train Loss: 3.0245, Avg Validation Loss: 3.0126
Epoch 22, Avg Train Loss: 3.0107, Avg Validation Loss: 3.0010
Epoch 23, Avg Train Loss: 2.9987, Avg Validation Loss: 2.9905
Epoch 24, Avg Train Loss: 2.9895, Avg Validation Loss: 2.9811
Epoch 25, Avg Train Loss: 2.9786, Avg Validation Loss: 2.9722
Epoch 26, Avg Train Loss: 2.9702, Avg Validation Loss: 2.9638
Epoch 27, Avg Train Loss: 2.9615, Avg Validation Loss: 2.9561
Epoch 28, Avg Train Loss: 2.9535, Avg Validation Loss: 2.9490
Epoch 29, Avg Train Loss: 2.9466, Avg Validation Loss: 2.9423
Epoch 30, Avg Train Loss: 2.9399, Avg Validation Loss: 2.9360
Epoch 31, Avg Train Loss: 2.9329, Avg Validation Loss: 2.9302
Epoch 32, Avg Train Loss: 2.9281, Avg Validation Loss: 2.9245
Epoch 33, Avg Train Loss: 2.9219, Avg Validation Loss: 2.9193
Epoch 34, Avg Train Loss: 2.9175, Avg Validation Loss: 2.9146
Epoch 35, Avg Train Loss: 2.9132, Avg Validation Loss: 2.9102
Epoch 36, Avg Train Loss: 2.9082, Avg Validation Loss: 2.9060
Epoch 37, Avg Train Loss: 2.9045, Avg Validation Loss: 2.9022
Epoch 38, Avg Train Loss: 2.9007, Avg Validation Loss: 2.8985
Epoch 39, Avg Train Loss: 2.8972, Avg Validation Loss: 2.8952
Epoch 40, Avg Train Loss: 2.8939, Avg Validation Loss: 2.8922
Epoch 41, Avg Train Loss: 2.8917, Avg Validation Loss: 2.8892
Epoch 42, Avg Train Loss: 2.8883, Avg Validation Loss: 2.8866
Epoch 43, Avg Train Loss: 2.8863, Avg Validation Loss: 2.8841
Epoch 44, Avg Train Loss: 2.8836, Avg Validation Loss: 2.8821
Epoch 45, Avg Train Loss: 2.8821, Avg Validation Loss: 2.8802
Epoch 46, Avg Train Loss: 2.8805, Avg Validation Loss: 2.8784
Epoch 47, Avg Train Loss: 2.8788, Avg Validation Loss: 2.8767
Epoch 48, Avg Train Loss: 2.8778, Avg Validation Loss: 2.8754
Epoch 49, Avg Train Loss: 2.8760, Avg Validation Loss: 2.8741
Epoch 50, Avg Train Loss: 2.8747, Avg Validation Loss: 2.8727
Epoch 51, Avg Train Loss: 2.8731, Avg Validation Loss: 2.8716
Epoch 52, Avg Train Loss: 2.8723, Avg Validation Loss: 2.8707
Epoch 53, Avg Train Loss: 2.8709, Avg Validation Loss: 2.8695
Epoch 54, Avg Train Loss: 2.8706, Avg Validation Loss: 2.8691
Epoch 55, Avg Train Loss: 2.8697, Avg Validation Loss: 2.8680
Epoch 56, Avg Train Loss: 2.8677, Avg Validation Loss: 2.8671
Epoch 57, Avg Train Loss: 2.8673, Avg Validation Loss: 2.8663
Epoch 58, Avg Train Loss: 2.8667, Avg Validation Loss: 2.8656
Epoch 59, Avg Train Loss: 2.8658, Avg Validation Loss: 2.8655
Epoch 60, Avg Train Loss: 2.8646, Avg Validation Loss: 2.8649
Epoch 61, Avg Train Loss: 2.8637, Avg Validation Loss: 2.8640
Epoch 62, Avg Train Loss: 2.8627, Avg Validation Loss: 2.8635
Epoch 63, Avg Train Loss: 2.8621, Avg Validation Loss: 2.8627
Epoch 64, Avg Train Loss: 2.8615, Avg Validation Loss: 2.8623
Epoch 65, Avg Train Loss: 2.8613, Avg Validation Loss: 2.8618
Epoch 66, Avg Train Loss: 2.8594, Avg Validation Loss: 2.8609
Epoch 67, Avg Train Loss: 2.8599, Avg Validation Loss: 2.8603
Epoch 68, Avg Train Loss: 2.8595, Avg Validation Loss: 2.8599
Epoch 69, Avg Train Loss: 2.8588, Avg Validation Loss: 2.8597
Epoch 70, Avg Train Loss: 2.8581, Avg Validation Loss: 2.8588
Epoch 71, Avg Train Loss: 2.8575, Avg Validation Loss: 2.8588
Epoch 72, Avg Train Loss: 2.8577, Avg Validation Loss: 2.8578
Epoch 73, Avg Train Loss: 2.8568, Avg Validation Loss: 2.8572
Epoch 74, Avg Train Loss: 2.8564, Avg Validation Loss: 2.8579
Epoch 75, Avg Train Loss: 2.8556, Avg Validation Loss: 2.8567
Epoch 76, Avg Train Loss: 2.8551, Avg Validation Loss: 2.8570
Epoch 77, Avg Train Loss: 2.8545, Avg Validation Loss: 2.8557
Epoch 78, Avg Train Loss: 2.8545, Avg Validation Loss: 2.8553
Epoch 79, Avg Train Loss: 2.8543, Avg Validation Loss: 2.8550
Epoch 80, Avg Train Loss: 2.8528, Avg Validation Loss: 2.8549
Epoch 81, Avg Train Loss: 2.8532, Avg Validation Loss: 2.8542
Epoch 82, Avg Train Loss: 2.8534, Avg Validation Loss: 2.8543
Epoch 83, Avg Train Loss: 2.8529, Avg Validation Loss: 2.8536
Epoch 84, Avg Train Loss: 2.8525, Avg Validation Loss: 2.8532
Epoch 85, Avg Train Loss: 2.8521, Avg Validation Loss: 2.8532
Epoch 86, Avg Train Loss: 2.8520, Avg Validation Loss: 2.8529
Epoch 87, Avg Train Loss: 2.8514, Avg Validation Loss: 2.8527
Epoch 88, Avg Train Loss: 2.8514, Avg Validation Loss: 2.8522
Epoch 89, Avg Train Loss: 2.8508, Avg Validation Loss: 2.8522
Epoch 90, Avg Train Loss: 2.8506, Avg Validation Loss: 2.8516
Epoch 91, Avg Train Loss: 2.8500, Avg Validation Loss: 2.8520
Epoch 92, Avg Train Loss: 2.8499, Avg Validation Loss: 2.8521
Epoch 93, Avg Train Loss: 2.8496, Avg Validation Loss: 2.8513
Epoch 94, Avg Train Loss: 2.8493, Avg Validation Loss: 2.8505
Epoch 95, Avg Train Loss: 2.8492, Avg Validation Loss: 2.8506
Epoch 96, Avg Train Loss: 2.8486, Avg Validation Loss: 2.8503
Epoch 97, Avg Train Loss: 2.8488, Avg Validation Loss: 2.8507
Epoch 98, Avg Train Loss: 2.8483, Avg Validation Loss: 2.8498
Epoch 99, Avg Train Loss: 2.8484, Avg Validation Loss: 2.8502
Epoch 100, Avg Train Loss: 2.8488, Avg Validation Loss: 2.8496
Epoch 101, Avg Train Loss: 2.8485, Avg Validation Loss: 2.8495
Epoch 102, Avg Train Loss: 2.8476, Avg Validation Loss: 2.8488
Epoch 103, Avg Train Loss: 2.8476, Avg Validation Loss: 2.8491
Epoch 104, Avg Train Loss: 2.8473, Avg Validation Loss: 2.8500
Epoch 105, Avg Train Loss: 2.8473, Avg Validation Loss: 2.8494
Epoch 106, Avg Train Loss: 2.8474, Avg Validation Loss: 2.8500
Epoch 107, Avg Train Loss: 2.8471, Avg Validation Loss: 2.8492
Epoch 108, Avg Train Loss: 2.8467, Avg Validation Loss: 2.8483
Epoch 109, Avg Train Loss: 2.8465, Avg Validation Loss: 2.8488
Epoch 110, Avg Train Loss: 2.8465, Avg Validation Loss: 2.8482
Epoch 111, Avg Train Loss: 2.8468, Avg Validation Loss: 2.8484
Epoch 112, Avg Train Loss: 2.8464, Avg Validation Loss: 2.8488
Epoch 113, Avg Train Loss: 2.8461, Avg Validation Loss: 2.8492
Epoch 114, Avg Train Loss: 2.8460, Avg Validation Loss: 2.8490
Epoch 115, Avg Train Loss: 2.8457, Avg Validation Loss: 2.8475
Epoch 116, Avg Train Loss: 2.8457, Avg Validation Loss: 2.8486
Epoch 117, Avg Train Loss: 2.8456, Avg Validation Loss: 2.8474
Epoch 118, Avg Train Loss: 2.8455, Avg Validation Loss: 2.8471
Epoch 119, Avg Train Loss: 2.8451, Avg Validation Loss: 2.8485
Epoch 120, Avg Train Loss: 2.8450, Avg Validation Loss: 2.8464
Epoch 121, Avg Train Loss: 2.8448, Avg Validation Loss: 2.8476
Epoch 122, Avg Train Loss: 2.8448, Avg Validation Loss: 2.8477
Epoch 123, Avg Train Loss: 2.8456, Avg Validation Loss: 2.8468
Epoch 124, Avg Train Loss: 2.8445, Avg Validation Loss: 2.8486
Epoch 125, Avg Train Loss: 2.8445, Avg Validation Loss: 2.8468
Epoch 126, Avg Train Loss: 2.8444, Avg Validation Loss: 2.8461
Epoch 127, Avg Train Loss: 2.8443, Avg Validation Loss: 2.8468
Epoch 128, Avg Train Loss: 2.8437, Avg Validation Loss: 2.8474
Epoch 129, Avg Train Loss: 2.8444, Avg Validation Loss: 2.8458
Epoch 130, Avg Train Loss: 2.8439, Avg Validation Loss: 2.8463
Epoch 131, Avg Train Loss: 2.8441, Avg Validation Loss: 2.8461
Epoch 132, Avg Train Loss: 2.8442, Avg Validation Loss: 2.8458
