/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_2_2_32_4_857728
Epoch 0, Avg Train Loss: 5.6126, Avg Validation Loss: 5.3828
Epoch 1, Avg Train Loss: 5.1683, Avg Validation Loss: 4.9799
Epoch 2, Avg Train Loss: 4.8033, Avg Validation Loss: 4.6491
Epoch 3, Avg Train Loss: 4.5037, Avg Validation Loss: 4.3770
Epoch 4, Avg Train Loss: 4.2569, Avg Validation Loss: 4.1524
Epoch 5, Avg Train Loss: 4.0521, Avg Validation Loss: 3.9650
Epoch 6, Avg Train Loss: 3.8816, Avg Validation Loss: 3.8086
Epoch 7, Avg Train Loss: 3.7387, Avg Validation Loss: 3.6775
Epoch 8, Avg Train Loss: 3.6184, Avg Validation Loss: 3.5670
Epoch 9, Avg Train Loss: 3.5174, Avg Validation Loss: 3.4737
Epoch 10, Avg Train Loss: 3.4318, Avg Validation Loss: 3.3944
Epoch 11, Avg Train Loss: 3.3595, Avg Validation Loss: 3.3275
Epoch 12, Avg Train Loss: 3.2982, Avg Validation Loss: 3.2708
Epoch 13, Avg Train Loss: 3.2470, Avg Validation Loss: 3.2226
Epoch 14, Avg Train Loss: 3.2026, Avg Validation Loss: 3.1818
Epoch 15, Avg Train Loss: 3.1655, Avg Validation Loss: 3.1468
Epoch 16, Avg Train Loss: 3.1337, Avg Validation Loss: 3.1166
Epoch 17, Avg Train Loss: 3.1061, Avg Validation Loss: 3.0901
Epoch 18, Avg Train Loss: 3.0817, Avg Validation Loss: 3.0668
Epoch 19, Avg Train Loss: 3.0601, Avg Validation Loss: 3.0459
Epoch 20, Avg Train Loss: 3.0407, Avg Validation Loss: 3.0271
Epoch 21, Avg Train Loss: 3.0233, Avg Validation Loss: 3.0101
Epoch 22, Avg Train Loss: 3.0076, Avg Validation Loss: 2.9947
Epoch 23, Avg Train Loss: 2.9929, Avg Validation Loss: 2.9808
Epoch 24, Avg Train Loss: 2.9803, Avg Validation Loss: 2.9682
Epoch 25, Avg Train Loss: 2.9689, Avg Validation Loss: 2.9568
Epoch 26, Avg Train Loss: 2.9580, Avg Validation Loss: 2.9466
Epoch 27, Avg Train Loss: 2.9486, Avg Validation Loss: 2.9371
Epoch 28, Avg Train Loss: 2.9394, Avg Validation Loss: 2.9286
Epoch 29, Avg Train Loss: 2.9313, Avg Validation Loss: 2.9209
Epoch 30, Avg Train Loss: 2.9244, Avg Validation Loss: 2.9140
Epoch 31, Avg Train Loss: 2.9175, Avg Validation Loss: 2.9077
Epoch 32, Avg Train Loss: 2.9115, Avg Validation Loss: 2.9020
Epoch 33, Avg Train Loss: 2.9060, Avg Validation Loss: 2.8971
Epoch 34, Avg Train Loss: 2.9014, Avg Validation Loss: 2.8924
Epoch 35, Avg Train Loss: 2.8978, Avg Validation Loss: 2.8884
Epoch 36, Avg Train Loss: 2.8932, Avg Validation Loss: 2.8847
Epoch 37, Avg Train Loss: 2.8899, Avg Validation Loss: 2.8816
Epoch 38, Avg Train Loss: 2.8868, Avg Validation Loss: 2.8784
Epoch 39, Avg Train Loss: 2.8838, Avg Validation Loss: 2.8758
Epoch 40, Avg Train Loss: 2.8816, Avg Validation Loss: 2.8732
Epoch 41, Avg Train Loss: 2.8789, Avg Validation Loss: 2.8711
Epoch 42, Avg Train Loss: 2.8766, Avg Validation Loss: 2.8690
Epoch 43, Avg Train Loss: 2.8746, Avg Validation Loss: 2.8671
Epoch 44, Avg Train Loss: 2.8725, Avg Validation Loss: 2.8654
Epoch 45, Avg Train Loss: 2.8706, Avg Validation Loss: 2.8636
Epoch 46, Avg Train Loss: 2.8689, Avg Validation Loss: 2.8622
Epoch 47, Avg Train Loss: 2.8670, Avg Validation Loss: 2.8607
Epoch 48, Avg Train Loss: 2.8658, Avg Validation Loss: 2.8591
Epoch 49, Avg Train Loss: 2.8645, Avg Validation Loss: 2.8580
Epoch 50, Avg Train Loss: 2.8629, Avg Validation Loss: 2.8567
Epoch 51, Avg Train Loss: 2.8616, Avg Validation Loss: 2.8556
Epoch 52, Avg Train Loss: 2.8607, Avg Validation Loss: 2.8544
Epoch 53, Avg Train Loss: 2.8594, Avg Validation Loss: 2.8535
Epoch 54, Avg Train Loss: 2.8584, Avg Validation Loss: 2.8527
Epoch 55, Avg Train Loss: 2.8573, Avg Validation Loss: 2.8518
Epoch 56, Avg Train Loss: 2.8571, Avg Validation Loss: 2.8510
Epoch 57, Avg Train Loss: 2.8550, Avg Validation Loss: 2.8499
Epoch 58, Avg Train Loss: 2.8545, Avg Validation Loss: 2.8492
Epoch 59, Avg Train Loss: 2.8544, Avg Validation Loss: 2.8487
Epoch 60, Avg Train Loss: 2.8533, Avg Validation Loss: 2.8478
Epoch 61, Avg Train Loss: 2.8529, Avg Validation Loss: 2.8472
Epoch 62, Avg Train Loss: 2.8521, Avg Validation Loss: 2.8468
Epoch 63, Avg Train Loss: 2.8521, Avg Validation Loss: 2.8460
Epoch 64, Avg Train Loss: 2.8502, Avg Validation Loss: 2.8456
Epoch 65, Avg Train Loss: 2.8500, Avg Validation Loss: 2.8450
Epoch 66, Avg Train Loss: 2.8504, Avg Validation Loss: 2.8443
Epoch 67, Avg Train Loss: 2.8493, Avg Validation Loss: 2.8440
Epoch 68, Avg Train Loss: 2.8482, Avg Validation Loss: 2.8437
Epoch 69, Avg Train Loss: 2.8480, Avg Validation Loss: 2.8434
Epoch 70, Avg Train Loss: 2.8480, Avg Validation Loss: 2.8429
Epoch 71, Avg Train Loss: 2.8474, Avg Validation Loss: 2.8423
Epoch 72, Avg Train Loss: 2.8474, Avg Validation Loss: 2.8424
Epoch 73, Avg Train Loss: 2.8470, Avg Validation Loss: 2.8417
Epoch 74, Avg Train Loss: 2.8461, Avg Validation Loss: 2.8415
Epoch 75, Avg Train Loss: 2.8458, Avg Validation Loss: 2.8413
Epoch 76, Avg Train Loss: 2.8454, Avg Validation Loss: 2.8409
Epoch 77, Avg Train Loss: 2.8451, Avg Validation Loss: 2.8408
Epoch 78, Avg Train Loss: 2.8451, Avg Validation Loss: 2.8405
Epoch 79, Avg Train Loss: 2.8443, Avg Validation Loss: 2.8400
Epoch 80, Avg Train Loss: 2.8444, Avg Validation Loss: 2.8400
Epoch 81, Avg Train Loss: 2.8442, Avg Validation Loss: 2.8398
Epoch 82, Avg Train Loss: 2.8435, Avg Validation Loss: 2.8397
Epoch 83, Avg Train Loss: 2.8435, Avg Validation Loss: 2.8392
Epoch 84, Avg Train Loss: 2.8433, Avg Validation Loss: 2.8392
Epoch 85, Avg Train Loss: 2.8440, Avg Validation Loss: 2.8391
Epoch 86, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8389
Epoch 87, Avg Train Loss: 2.8429, Avg Validation Loss: 2.8387
Epoch 88, Avg Train Loss: 2.8425, Avg Validation Loss: 2.8384
Epoch 89, Avg Train Loss: 2.8420, Avg Validation Loss: 2.8390
Epoch 90, Avg Train Loss: 2.8425, Avg Validation Loss: 2.8382
Epoch 91, Avg Train Loss: 2.8419, Avg Validation Loss: 2.8382
Epoch 92, Avg Train Loss: 2.8419, Avg Validation Loss: 2.8380
Epoch 93, Avg Train Loss: 2.8417, Avg Validation Loss: 2.8379
Epoch 94, Avg Train Loss: 2.8418, Avg Validation Loss: 2.8378
Epoch 95, Avg Train Loss: 2.8415, Avg Validation Loss: 2.8376
Epoch 96, Avg Train Loss: 2.8416, Avg Validation Loss: 2.8378
Epoch 97, Avg Train Loss: 2.8413, Avg Validation Loss: 2.8379
Epoch 98, Avg Train Loss: 2.8406, Avg Validation Loss: 2.8373
Epoch 99, Avg Train Loss: 2.8409, Avg Validation Loss: 2.8372
Epoch 100, Avg Train Loss: 2.8407, Avg Validation Loss: 2.8375
Epoch 101, Avg Train Loss: 2.8406, Avg Validation Loss: 2.8372
Epoch 102, Avg Train Loss: 2.8400, Avg Validation Loss: 2.8371
Epoch 103, Avg Train Loss: 2.8402, Avg Validation Loss: 2.8370
Epoch 104, Avg Train Loss: 2.8395, Avg Validation Loss: 2.8371
Epoch 105, Avg Train Loss: 2.8401, Avg Validation Loss: 2.8370
Epoch 106, Avg Train Loss: 2.8401, Avg Validation Loss: 2.8369
Epoch 107, Avg Train Loss: 2.8399, Avg Validation Loss: 2.8377
Epoch 108, Avg Train Loss: 2.8398, Avg Validation Loss: 2.8370
Epoch 109, Avg Train Loss: 2.8396, Avg Validation Loss: 2.8364
Epoch 110, Avg Train Loss: 2.8397, Avg Validation Loss: 2.8369
Epoch 111, Avg Train Loss: 2.8397, Avg Validation Loss: 2.8368
Epoch 112, Avg Train Loss: 2.8390, Avg Validation Loss: 2.8364
Epoch 113, Avg Train Loss: 2.8386, Avg Validation Loss: 2.8368
Epoch 114, Avg Train Loss: 2.8387, Avg Validation Loss: 2.8364
Epoch 115, Avg Train Loss: 2.8390, Avg Validation Loss: 2.8363
Epoch 116, Avg Train Loss: 2.8393, Avg Validation Loss: 2.8369
Epoch 117, Avg Train Loss: 2.8386, Avg Validation Loss: 2.8363
Epoch 118, Avg Train Loss: 2.8386, Avg Validation Loss: 2.8360
Epoch 119, Avg Train Loss: 2.8385, Avg Validation Loss: 2.8362
Epoch 120, Avg Train Loss: 2.8386, Avg Validation Loss: 2.8366
Epoch 121, Avg Train Loss: 2.8383, Avg Validation Loss: 2.8379
Epoch 122, Avg Train Loss: 2.8385, Avg Validation Loss: 2.8364
Epoch 123, Avg Train Loss: 2.8384, Avg Validation Loss: 2.8361
Epoch 124, Avg Train Loss: 2.8382, Avg Validation Loss: 2.8363
Epoch 125, Avg Train Loss: 2.8383, Avg Validation Loss: 2.8362
Epoch 126, Avg Train Loss: 2.8379, Avg Validation Loss: 2.8368
Epoch 127, Avg Train Loss: 2.8384, Avg Validation Loss: 2.8359
Epoch 128, Avg Train Loss: 2.8382, Avg Validation Loss: 2.8359
Epoch 129, Avg Train Loss: 2.8378, Avg Validation Loss: 2.8364
Epoch 130, Avg Train Loss: 2.8379, Avg Validation Loss: 2.8358
Epoch 131, Avg Train Loss: 2.8382, Avg Validation Loss: 2.8382
Epoch 132, Avg Train Loss: 2.8384, Avg Validation Loss: 2.8357
Epoch 133, Avg Train Loss: 2.8378, Avg Validation Loss: 2.8368
Epoch 134, Avg Train Loss: 2.8376, Avg Validation Loss: 2.8366
Epoch 135, Avg Train Loss: 2.8379, Avg Validation Loss: 2.8359
Epoch 136, Avg Train Loss: 2.8373, Avg Validation Loss: 2.8359
Epoch 137, Avg Train Loss: 2.8374, Avg Validation Loss: 2.8361
Epoch 138, Avg Train Loss: 2.8373, Avg Validation Loss: 2.8356
Epoch 139, Avg Train Loss: 2.8373, Avg Validation Loss: 2.8356
Epoch 140, Avg Train Loss: 2.8378, Avg Validation Loss: 2.8359
Epoch 141, Avg Train Loss: 2.8372, Avg Validation Loss: 2.8360
Epoch 142, Avg Train Loss: 2.8375, Avg Validation Loss: 2.8364
Epoch 143, Avg Train Loss: 2.8375, Avg Validation Loss: 2.8363
Epoch 144, Avg Train Loss: 2.8371, Avg Validation Loss: 2.8382
Epoch 145, Avg Train Loss: 2.8373, Avg Validation Loss: 2.8356
Epoch 146, Avg Train Loss: 2.8375, Avg Validation Loss: 2.8356
Epoch 147, Avg Train Loss: 2.8372, Avg Validation Loss: 2.8361
Epoch 148, Avg Train Loss: 2.8370, Avg Validation Loss: 2.8362
Early stopping triggered
Best model loaded successfully.
KL divergence saved successfully.
KL divergence saved successfully.
