/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_6_6_32_10_719495
Epoch 0, Avg Train Loss: 11.3092, Avg Validation Loss: 8.8785
Epoch 1, Avg Train Loss: 7.1280, Avg Validation Loss: 5.8542
Epoch 2, Avg Train Loss: 5.2132, Avg Validation Loss: 4.7025
Epoch 3, Avg Train Loss: 4.3597, Avg Validation Loss: 4.0702
Epoch 4, Avg Train Loss: 3.8979, Avg Validation Loss: 3.7486
Epoch 5, Avg Train Loss: 3.6898, Avg Validation Loss: 3.5885
Epoch 6, Avg Train Loss: 3.5566, Avg Validation Loss: 3.4734
Epoch 7, Avg Train Loss: 3.4533, Avg Validation Loss: 3.3729
Epoch 8, Avg Train Loss: 3.3572, Avg Validation Loss: 3.2686
Epoch 9, Avg Train Loss: 3.2552, Avg Validation Loss: 3.1758
Epoch 10, Avg Train Loss: 3.1831, Avg Validation Loss: 3.1203
Epoch 11, Avg Train Loss: 3.1390, Avg Validation Loss: 3.0874
Epoch 12, Avg Train Loss: 3.1079, Avg Validation Loss: 3.0618
Epoch 13, Avg Train Loss: 3.0823, Avg Validation Loss: 3.0421
Epoch 14, Avg Train Loss: 3.0627, Avg Validation Loss: 3.0258
Epoch 15, Avg Train Loss: 3.0472, Avg Validation Loss: 3.0118
Epoch 16, Avg Train Loss: 3.0334, Avg Validation Loss: 2.9990
Epoch 17, Avg Train Loss: 3.0211, Avg Validation Loss: 2.9887
Epoch 18, Avg Train Loss: 3.0099, Avg Validation Loss: 2.9794
Epoch 19, Avg Train Loss: 3.0005, Avg Validation Loss: 2.9710
Epoch 20, Avg Train Loss: 2.9925, Avg Validation Loss: 2.9635
Epoch 21, Avg Train Loss: 2.9849, Avg Validation Loss: 2.9566
Epoch 22, Avg Train Loss: 2.9778, Avg Validation Loss: 2.9498
Epoch 23, Avg Train Loss: 2.9713, Avg Validation Loss: 2.9442
Epoch 24, Avg Train Loss: 2.9659, Avg Validation Loss: 2.9389
Epoch 25, Avg Train Loss: 2.9611, Avg Validation Loss: 2.9338
Epoch 26, Avg Train Loss: 2.9553, Avg Validation Loss: 2.9296
Epoch 27, Avg Train Loss: 2.9501, Avg Validation Loss: 2.9244
Epoch 28, Avg Train Loss: 2.9453, Avg Validation Loss: 2.9201
Epoch 29, Avg Train Loss: 2.9410, Avg Validation Loss: 2.9161
Epoch 30, Avg Train Loss: 2.9365, Avg Validation Loss: 2.9126
Epoch 31, Avg Train Loss: 2.9317, Avg Validation Loss: 2.9092
Epoch 32, Avg Train Loss: 2.9276, Avg Validation Loss: 2.9061
Epoch 33, Avg Train Loss: 2.9242, Avg Validation Loss: 2.9025
Epoch 34, Avg Train Loss: 2.9204, Avg Validation Loss: 2.8996
Epoch 35, Avg Train Loss: 2.9169, Avg Validation Loss: 2.8968
Epoch 36, Avg Train Loss: 2.9128, Avg Validation Loss: 2.8935
Epoch 37, Avg Train Loss: 2.9100, Avg Validation Loss: 2.8918
Epoch 38, Avg Train Loss: 2.9071, Avg Validation Loss: 2.8881
Epoch 39, Avg Train Loss: 2.9041, Avg Validation Loss: 2.8853
Epoch 40, Avg Train Loss: 2.9021, Avg Validation Loss: 2.8828
Epoch 41, Avg Train Loss: 2.9003, Avg Validation Loss: 2.8806
Epoch 42, Avg Train Loss: 2.8977, Avg Validation Loss: 2.8783
Epoch 43, Avg Train Loss: 2.8942, Avg Validation Loss: 2.8754
Epoch 44, Avg Train Loss: 2.8923, Avg Validation Loss: 2.8733
Epoch 45, Avg Train Loss: 2.8904, Avg Validation Loss: 2.8718
Epoch 46, Avg Train Loss: 2.8880, Avg Validation Loss: 2.8692
Epoch 47, Avg Train Loss: 2.8860, Avg Validation Loss: 2.8675
Epoch 48, Avg Train Loss: 2.8834, Avg Validation Loss: 2.8653
Epoch 49, Avg Train Loss: 2.8829, Avg Validation Loss: 2.8644
Epoch 50, Avg Train Loss: 2.8804, Avg Validation Loss: 2.8622
Epoch 51, Avg Train Loss: 2.8786, Avg Validation Loss: 2.8605
Epoch 52, Avg Train Loss: 2.8774, Avg Validation Loss: 2.8590
Epoch 53, Avg Train Loss: 2.8753, Avg Validation Loss: 2.8584
Epoch 54, Avg Train Loss: 2.8732, Avg Validation Loss: 2.8565
Epoch 55, Avg Train Loss: 2.8736, Avg Validation Loss: 2.8553
Epoch 56, Avg Train Loss: 2.8715, Avg Validation Loss: 2.8551
Epoch 57, Avg Train Loss: 2.8699, Avg Validation Loss: 2.8526
Epoch 58, Avg Train Loss: 2.8687, Avg Validation Loss: 2.8531
Epoch 59, Avg Train Loss: 2.8698, Avg Validation Loss: 2.8516
Epoch 60, Avg Train Loss: 2.8673, Avg Validation Loss: 2.8510
Epoch 61, Avg Train Loss: 2.8656, Avg Validation Loss: 2.8494
Epoch 62, Avg Train Loss: 2.8655, Avg Validation Loss: 2.8489
Epoch 63, Avg Train Loss: 2.8637, Avg Validation Loss: 2.8485
Epoch 64, Avg Train Loss: 2.8633, Avg Validation Loss: 2.8479
Epoch 65, Avg Train Loss: 2.8633, Avg Validation Loss: 2.8478
Epoch 66, Avg Train Loss: 2.8618, Avg Validation Loss: 2.8463
Epoch 67, Avg Train Loss: 2.8613, Avg Validation Loss: 2.8470
Epoch 68, Avg Train Loss: 2.8603, Avg Validation Loss: 2.8458
Epoch 69, Avg Train Loss: 2.8588, Avg Validation Loss: 2.8458
Epoch 70, Avg Train Loss: 2.8592, Avg Validation Loss: 2.8461
Epoch 71, Avg Train Loss: 2.8591, Avg Validation Loss: 2.8442
Epoch 72, Avg Train Loss: 2.8592, Avg Validation Loss: 2.8456
Epoch 73, Avg Train Loss: 2.8583, Avg Validation Loss: 2.8439
Epoch 74, Avg Train Loss: 2.8564, Avg Validation Loss: 2.8432
Epoch 75, Avg Train Loss: 2.8568, Avg Validation Loss: 2.8424
Epoch 76, Avg Train Loss: 2.8560, Avg Validation Loss: 2.8442
Epoch 77, Avg Train Loss: 2.8555, Avg Validation Loss: 2.8418
Epoch 78, Avg Train Loss: 2.8559, Avg Validation Loss: 2.8419
Epoch 79, Avg Train Loss: 2.8556, Avg Validation Loss: 2.8447
Epoch 80, Avg Train Loss: 2.8562, Avg Validation Loss: 2.8425
Epoch 81, Avg Train Loss: 2.8546, Avg Validation Loss: 2.8411
Epoch 82, Avg Train Loss: 2.8535, Avg Validation Loss: 2.8410
Epoch 83, Avg Train Loss: 2.8536, Avg Validation Loss: 2.8426
Epoch 84, Avg Train Loss: 2.8540, Avg Validation Loss: 2.8413
Epoch 85, Avg Train Loss: 2.8525, Avg Validation Loss: 2.8400
Epoch 86, Avg Train Loss: 2.8532, Avg Validation Loss: 2.8408
Epoch 87, Avg Train Loss: 2.8519, Avg Validation Loss: 2.8397
Epoch 88, Avg Train Loss: 2.8518, Avg Validation Loss: 2.8400
Epoch 89, Avg Train Loss: 2.8507, Avg Validation Loss: 2.8400
Epoch 90, Avg Train Loss: 2.8510, Avg Validation Loss: 2.8411
Epoch 91, Avg Train Loss: 2.8516, Avg Validation Loss: 2.8391
Epoch 92, Avg Train Loss: 2.8512, Avg Validation Loss: 2.8397
Epoch 93, Avg Train Loss: 2.8503, Avg Validation Loss: 2.8377
Epoch 94, Avg Train Loss: 2.8500, Avg Validation Loss: 2.8391
Epoch 95, Avg Train Loss: 2.8502, Avg Validation Loss: 2.8379
Epoch 96, Avg Train Loss: 2.8491, Avg Validation Loss: 2.8375
Epoch 97, Avg Train Loss: 2.8506, Avg Validation Loss: 2.8402
Epoch 98, Avg Train Loss: 2.8497, Avg Validation Loss: 2.8370
Epoch 99, Avg Train Loss: 2.8488, Avg Validation Loss: 2.8379
Epoch 100, Avg Train Loss: 2.8481, Avg Validation Loss: 2.8367
Epoch 101, Avg Train Loss: 2.8495, Avg Validation Loss: 2.8366
Epoch 102, Avg Train Loss: 2.8486, Avg Validation Loss: 2.8389
Epoch 103, Avg Train Loss: 2.8482, Avg Validation Loss: 2.8374
Epoch 104, Avg Train Loss: 2.8475, Avg Validation Loss: 2.8368
Epoch 105, Avg Train Loss: 2.8481, Avg Validation Loss: 2.8364
Epoch 106, Avg Train Loss: 2.8485, Avg Validation Loss: 2.8359
Epoch 107, Avg Train Loss: 2.8468, Avg Validation Loss: 2.8390
Epoch 108, Avg Train Loss: 2.8473, Avg Validation Loss: 2.8354
Epoch 109, Avg Train Loss: 2.8472, Avg Validation Loss: 2.8362
Epoch 110, Avg Train Loss: 2.8463, Avg Validation Loss: 2.8364
Epoch 111, Avg Train Loss: 2.8475, Avg Validation Loss: 2.8349
Epoch 112, Avg Train Loss: 2.8468, Avg Validation Loss: 2.8350
Epoch 113, Avg Train Loss: 2.8466, Avg Validation Loss: 2.8346
Epoch 114, Avg Train Loss: 2.8466, Avg Validation Loss: 2.8348
Epoch 115, Avg Train Loss: 2.8470, Avg Validation Loss: 2.8418
Epoch 116, Avg Train Loss: 2.8478, Avg Validation Loss: 2.8338
Epoch 117, Avg Train Loss: 2.8468, Avg Validation Loss: 2.8358
Epoch 118, Avg Train Loss: 2.8460, Avg Validation Loss: 2.8356
Epoch 119, Avg Train Loss: 2.8453, Avg Validation Loss: 2.8334
Epoch 120, Avg Train Loss: 2.8446, Avg Validation Loss: 2.8348
Epoch 121, Avg Train Loss: 2.8467, Avg Validation Loss: 2.8357
Epoch 122, Avg Train Loss: 2.8445, Avg Validation Loss: 2.8376
Epoch 123, Avg Train Loss: 2.8460, Avg Validation Loss: 2.8370
Epoch 124, Avg Train Loss: 2.8462, Avg Validation Loss: 2.8359
Epoch 125, Avg Train Loss: 2.8457, Avg Validation Loss: 2.8345
Epoch 126, Avg Train Loss: 2.8453, Avg Validation Loss: 2.8353
Epoch 127, Avg Train Loss: 2.8464, Avg Validation Loss: 2.8349
Epoch 128, Avg Train Loss: 2.8437, Avg Validation Loss: 2.8347
Early stopping triggered
Best model loaded successfully.
KL divergence saved successfully.
KL divergence saved successfully.
