/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_6_6_64_12_719665
Epoch 0, Avg Train Loss: 7.0466, Avg Validation Loss: 5.0918
Epoch 1, Avg Train Loss: 4.5993, Avg Validation Loss: 4.2410
Epoch 2, Avg Train Loss: 4.0005, Avg Validation Loss: 3.8323
Epoch 3, Avg Train Loss: 3.6563, Avg Validation Loss: 3.5097
Epoch 4, Avg Train Loss: 3.4202, Avg Validation Loss: 3.3476
Epoch 5, Avg Train Loss: 3.2923, Avg Validation Loss: 3.2468
Epoch 6, Avg Train Loss: 3.2046, Avg Validation Loss: 3.1747
Epoch 7, Avg Train Loss: 3.1423, Avg Validation Loss: 3.1165
Epoch 8, Avg Train Loss: 3.0932, Avg Validation Loss: 3.0733
Epoch 9, Avg Train Loss: 3.0594, Avg Validation Loss: 3.0429
Epoch 10, Avg Train Loss: 3.0339, Avg Validation Loss: 3.0194
Epoch 11, Avg Train Loss: 3.0134, Avg Validation Loss: 3.0011
Epoch 12, Avg Train Loss: 2.9978, Avg Validation Loss: 2.9867
Epoch 13, Avg Train Loss: 2.9841, Avg Validation Loss: 2.9747
Epoch 14, Avg Train Loss: 2.9736, Avg Validation Loss: 2.9651
Epoch 15, Avg Train Loss: 2.9630, Avg Validation Loss: 2.9576
Epoch 16, Avg Train Loss: 2.9559, Avg Validation Loss: 2.9507
Epoch 17, Avg Train Loss: 2.9477, Avg Validation Loss: 2.9449
Epoch 18, Avg Train Loss: 2.9407, Avg Validation Loss: 2.9399
Epoch 19, Avg Train Loss: 2.9353, Avg Validation Loss: 2.9356
Epoch 20, Avg Train Loss: 2.9307, Avg Validation Loss: 2.9307
Epoch 21, Avg Train Loss: 2.9249, Avg Validation Loss: 2.9256
Epoch 22, Avg Train Loss: 2.9192, Avg Validation Loss: 2.9205
Epoch 23, Avg Train Loss: 2.9148, Avg Validation Loss: 2.9164
Epoch 24, Avg Train Loss: 2.9103, Avg Validation Loss: 2.9118
Epoch 25, Avg Train Loss: 2.9055, Avg Validation Loss: 2.9082
Epoch 26, Avg Train Loss: 2.9021, Avg Validation Loss: 2.9051
Epoch 27, Avg Train Loss: 2.8987, Avg Validation Loss: 2.9018
Epoch 28, Avg Train Loss: 2.8949, Avg Validation Loss: 2.8992
Epoch 29, Avg Train Loss: 2.8923, Avg Validation Loss: 2.8966
