/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_3_6_32_4_857783
Epoch 0, Avg Train Loss: 4.1809, Avg Validation Loss: 3.6936
Epoch 1, Avg Train Loss: 3.5737, Avg Validation Loss: 3.5054
Epoch 2, Avg Train Loss: 3.4520, Avg Validation Loss: 3.4057
Epoch 3, Avg Train Loss: 3.3596, Avg Validation Loss: 3.3187
Epoch 4, Avg Train Loss: 3.2784, Avg Validation Loss: 3.2432
Epoch 5, Avg Train Loss: 3.2094, Avg Validation Loss: 3.1797
Epoch 6, Avg Train Loss: 3.1506, Avg Validation Loss: 3.1261
Epoch 7, Avg Train Loss: 3.1007, Avg Validation Loss: 3.0793
Epoch 8, Avg Train Loss: 3.0564, Avg Validation Loss: 3.0384
Epoch 9, Avg Train Loss: 3.0180, Avg Validation Loss: 3.0024
Epoch 10, Avg Train Loss: 2.9843, Avg Validation Loss: 2.9713
Epoch 11, Avg Train Loss: 2.9562, Avg Validation Loss: 2.9450
Epoch 12, Avg Train Loss: 2.9319, Avg Validation Loss: 2.9233
Epoch 13, Avg Train Loss: 2.9130, Avg Validation Loss: 2.9060
Epoch 14, Avg Train Loss: 2.8980, Avg Validation Loss: 2.8930
Epoch 15, Avg Train Loss: 2.8864, Avg Validation Loss: 2.8835
Epoch 16, Avg Train Loss: 2.8787, Avg Validation Loss: 2.8767
Epoch 17, Avg Train Loss: 2.8732, Avg Validation Loss: 2.8719
Epoch 18, Avg Train Loss: 2.8693, Avg Validation Loss: 2.8683
Epoch 19, Avg Train Loss: 2.8673, Avg Validation Loss: 2.8657
Epoch 20, Avg Train Loss: 2.8650, Avg Validation Loss: 2.8634
Epoch 21, Avg Train Loss: 2.8621, Avg Validation Loss: 2.8617
Epoch 22, Avg Train Loss: 2.8602, Avg Validation Loss: 2.8600
Epoch 23, Avg Train Loss: 2.8598, Avg Validation Loss: 2.8587
Epoch 24, Avg Train Loss: 2.8573, Avg Validation Loss: 2.8573
Epoch 25, Avg Train Loss: 2.8569, Avg Validation Loss: 2.8562
Epoch 26, Avg Train Loss: 2.8562, Avg Validation Loss: 2.8550
Epoch 27, Avg Train Loss: 2.8544, Avg Validation Loss: 2.8539
Epoch 28, Avg Train Loss: 2.8541, Avg Validation Loss: 2.8530
Epoch 29, Avg Train Loss: 2.8527, Avg Validation Loss: 2.8521
Epoch 30, Avg Train Loss: 2.8515, Avg Validation Loss: 2.8513
Epoch 31, Avg Train Loss: 2.8511, Avg Validation Loss: 2.8507
