/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_4_4_128_10_719327
Epoch 0, Avg Train Loss: 7.3298, Avg Validation Loss: 4.5716
Epoch 1, Avg Train Loss: 4.0931, Avg Validation Loss: 3.7071
Epoch 2, Avg Train Loss: 3.5263, Avg Validation Loss: 3.3754
Epoch 3, Avg Train Loss: 3.3048, Avg Validation Loss: 3.2396
Epoch 4, Avg Train Loss: 3.1980, Avg Validation Loss: 3.1615
Epoch 5, Avg Train Loss: 3.1303, Avg Validation Loss: 3.1008
Epoch 6, Avg Train Loss: 3.0738, Avg Validation Loss: 3.0490
Epoch 7, Avg Train Loss: 3.0271, Avg Validation Loss: 3.0086
Epoch 8, Avg Train Loss: 2.9918, Avg Validation Loss: 2.9776
Epoch 9, Avg Train Loss: 2.9658, Avg Validation Loss: 2.9555
Epoch 10, Avg Train Loss: 2.9462, Avg Validation Loss: 2.9382
Epoch 11, Avg Train Loss: 2.9312, Avg Validation Loss: 2.9257
Epoch 12, Avg Train Loss: 2.9206, Avg Validation Loss: 2.9165
Epoch 13, Avg Train Loss: 2.9122, Avg Validation Loss: 2.9091
Epoch 14, Avg Train Loss: 2.9059, Avg Validation Loss: 2.9043
Epoch 15, Avg Train Loss: 2.9016, Avg Validation Loss: 2.8998
Epoch 16, Avg Train Loss: 2.8975, Avg Validation Loss: 2.8958
Epoch 17, Avg Train Loss: 2.8938, Avg Validation Loss: 2.8924
Epoch 18, Avg Train Loss: 2.8906, Avg Validation Loss: 2.8896
Epoch 19, Avg Train Loss: 2.8878, Avg Validation Loss: 2.8870
Epoch 20, Avg Train Loss: 2.8849, Avg Validation Loss: 2.8845
Epoch 21, Avg Train Loss: 2.8823, Avg Validation Loss: 2.8823
Epoch 22, Avg Train Loss: 2.8801, Avg Validation Loss: 2.8798
Epoch 23, Avg Train Loss: 2.8775, Avg Validation Loss: 2.8775
Epoch 24, Avg Train Loss: 2.8747, Avg Validation Loss: 2.8747
Epoch 25, Avg Train Loss: 2.8718, Avg Validation Loss: 2.8730
Epoch 26, Avg Train Loss: 2.8710, Avg Validation Loss: 2.8713
Epoch 27, Avg Train Loss: 2.8689, Avg Validation Loss: 2.8692
Epoch 28, Avg Train Loss: 2.8675, Avg Validation Loss: 2.8678
Epoch 29, Avg Train Loss: 2.8660, Avg Validation Loss: 2.8667
Epoch 30, Avg Train Loss: 2.8646, Avg Validation Loss: 2.8650
Epoch 31, Avg Train Loss: 2.8633, Avg Validation Loss: 2.8631
Epoch 32, Avg Train Loss: 2.8611, Avg Validation Loss: 2.8621
Epoch 33, Avg Train Loss: 2.8604, Avg Validation Loss: 2.8607
Epoch 34, Avg Train Loss: 2.8590, Avg Validation Loss: 2.8600
Epoch 35, Avg Train Loss: 2.8582, Avg Validation Loss: 2.8591
Epoch 36, Avg Train Loss: 2.8569, Avg Validation Loss: 2.8579
Epoch 37, Avg Train Loss: 2.8564, Avg Validation Loss: 2.8573
Epoch 38, Avg Train Loss: 2.8562, Avg Validation Loss: 2.8571
Epoch 39, Avg Train Loss: 2.8550, Avg Validation Loss: 2.8569
Epoch 40, Avg Train Loss: 2.8542, Avg Validation Loss: 2.8563
Epoch 41, Avg Train Loss: 2.8537, Avg Validation Loss: 2.8556
Epoch 42, Avg Train Loss: 2.8531, Avg Validation Loss: 2.8559
Epoch 43, Avg Train Loss: 2.8535, Avg Validation Loss: 2.8562
Epoch 44, Avg Train Loss: 2.8526, Avg Validation Loss: 2.8543
Epoch 45, Avg Train Loss: 2.8517, Avg Validation Loss: 2.8542
Epoch 46, Avg Train Loss: 2.8515, Avg Validation Loss: 2.8548
Epoch 47, Avg Train Loss: 2.8504, Avg Validation Loss: 2.8542
Epoch 48, Avg Train Loss: 2.8504, Avg Validation Loss: 2.8533
Epoch 49, Avg Train Loss: 2.8505, Avg Validation Loss: 2.8537
Epoch 50, Avg Train Loss: 2.8503, Avg Validation Loss: 2.8549
Epoch 51, Avg Train Loss: 2.8499, Avg Validation Loss: 2.8528
Epoch 52, Avg Train Loss: 2.8488, Avg Validation Loss: 2.8532
Epoch 53, Avg Train Loss: 2.8485, Avg Validation Loss: 2.8526
Epoch 54, Avg Train Loss: 2.8486, Avg Validation Loss: 2.8519
Epoch 55, Avg Train Loss: 2.8491, Avg Validation Loss: 2.8529
Epoch 56, Avg Train Loss: 2.8489, Avg Validation Loss: 2.8536
Epoch 57, Avg Train Loss: 2.8478, Avg Validation Loss: 2.8533
