/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_5_4_32_10_718996
Epoch 0, Avg Train Loss: 12.9104, Avg Validation Loss: 11.1592
Epoch 1, Avg Train Loss: 9.9910, Avg Validation Loss: 8.7849
Epoch 2, Avg Train Loss: 7.8418, Avg Validation Loss: 7.0926
Epoch 3, Avg Train Loss: 6.6799, Avg Validation Loss: 6.2459
Epoch 4, Avg Train Loss: 5.9630, Avg Validation Loss: 5.6249
Epoch 5, Avg Train Loss: 5.4121, Avg Validation Loss: 5.1529
Epoch 6, Avg Train Loss: 5.0033, Avg Validation Loss: 4.7916
Epoch 7, Avg Train Loss: 4.6912, Avg Validation Loss: 4.5105
Epoch 8, Avg Train Loss: 4.4455, Avg Validation Loss: 4.2899
Epoch 9, Avg Train Loss: 4.2382, Avg Validation Loss: 4.0947
Epoch 10, Avg Train Loss: 4.0607, Avg Validation Loss: 3.9299
Epoch 11, Avg Train Loss: 3.9147, Avg Validation Loss: 3.7966
Epoch 12, Avg Train Loss: 3.7948, Avg Validation Loss: 3.6887
Epoch 13, Avg Train Loss: 3.6950, Avg Validation Loss: 3.6012
Epoch 14, Avg Train Loss: 3.6125, Avg Validation Loss: 3.5277
Epoch 15, Avg Train Loss: 3.5463, Avg Validation Loss: 3.4657
Epoch 16, Avg Train Loss: 3.4865, Avg Validation Loss: 3.4141
Epoch 17, Avg Train Loss: 3.4348, Avg Validation Loss: 3.3677
Epoch 18, Avg Train Loss: 3.3884, Avg Validation Loss: 3.3254
Epoch 19, Avg Train Loss: 3.3449, Avg Validation Loss: 3.2854
Epoch 20, Avg Train Loss: 3.3055, Avg Validation Loss: 3.2479
Epoch 21, Avg Train Loss: 3.2701, Avg Validation Loss: 3.2139
Epoch 22, Avg Train Loss: 3.2369, Avg Validation Loss: 3.1835
Epoch 23, Avg Train Loss: 3.2079, Avg Validation Loss: 3.1562
Epoch 24, Avg Train Loss: 3.1813, Avg Validation Loss: 3.1305
Epoch 25, Avg Train Loss: 3.1579, Avg Validation Loss: 3.1062
Epoch 26, Avg Train Loss: 3.1335, Avg Validation Loss: 3.0842
Epoch 27, Avg Train Loss: 3.1138, Avg Validation Loss: 3.0645
Epoch 28, Avg Train Loss: 3.0928, Avg Validation Loss: 3.0456
Epoch 29, Avg Train Loss: 3.0737, Avg Validation Loss: 3.0284
Epoch 30, Avg Train Loss: 3.0569, Avg Validation Loss: 3.0120
Epoch 31, Avg Train Loss: 3.0407, Avg Validation Loss: 2.9976
Epoch 32, Avg Train Loss: 3.0254, Avg Validation Loss: 2.9838
Epoch 33, Avg Train Loss: 3.0105, Avg Validation Loss: 2.9709
Epoch 34, Avg Train Loss: 2.9980, Avg Validation Loss: 2.9596
Epoch 35, Avg Train Loss: 2.9870, Avg Validation Loss: 2.9494
Epoch 36, Avg Train Loss: 2.9769, Avg Validation Loss: 2.9406
Epoch 37, Avg Train Loss: 2.9689, Avg Validation Loss: 2.9320
Epoch 38, Avg Train Loss: 2.9606, Avg Validation Loss: 2.9248
Epoch 39, Avg Train Loss: 2.9535, Avg Validation Loss: 2.9181
Epoch 40, Avg Train Loss: 2.9477, Avg Validation Loss: 2.9122
Epoch 41, Avg Train Loss: 2.9417, Avg Validation Loss: 2.9071
Epoch 42, Avg Train Loss: 2.9372, Avg Validation Loss: 2.9027
Epoch 43, Avg Train Loss: 2.9317, Avg Validation Loss: 2.8991
Epoch 44, Avg Train Loss: 2.9279, Avg Validation Loss: 2.8951
Epoch 45, Avg Train Loss: 2.9237, Avg Validation Loss: 2.8914
Epoch 46, Avg Train Loss: 2.9214, Avg Validation Loss: 2.8885
Epoch 47, Avg Train Loss: 2.9179, Avg Validation Loss: 2.8857
