/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_4_2_128_8_718825
Epoch 0, Avg Train Loss: 6.4275, Avg Validation Loss: 4.8798
Epoch 1, Avg Train Loss: 4.2523, Avg Validation Loss: 3.7675
Epoch 2, Avg Train Loss: 3.5037, Avg Validation Loss: 3.2731
Epoch 3, Avg Train Loss: 3.1856, Avg Validation Loss: 3.1113
Epoch 4, Avg Train Loss: 3.0978, Avg Validation Loss: 3.0632
Epoch 5, Avg Train Loss: 3.0532, Avg Validation Loss: 3.0293
Epoch 6, Avg Train Loss: 3.0225, Avg Validation Loss: 3.0016
Epoch 7, Avg Train Loss: 2.9976, Avg Validation Loss: 2.9825
Epoch 8, Avg Train Loss: 2.9790, Avg Validation Loss: 2.9661
Epoch 9, Avg Train Loss: 2.9644, Avg Validation Loss: 2.9549
Epoch 10, Avg Train Loss: 2.9532, Avg Validation Loss: 2.9450
Epoch 11, Avg Train Loss: 2.9430, Avg Validation Loss: 2.9366
Epoch 12, Avg Train Loss: 2.9350, Avg Validation Loss: 2.9292
Epoch 13, Avg Train Loss: 2.9274, Avg Validation Loss: 2.9232
Epoch 14, Avg Train Loss: 2.9208, Avg Validation Loss: 2.9179
Epoch 15, Avg Train Loss: 2.9168, Avg Validation Loss: 2.9130
Epoch 16, Avg Train Loss: 2.9110, Avg Validation Loss: 2.9085
Epoch 17, Avg Train Loss: 2.9072, Avg Validation Loss: 2.9050
Epoch 18, Avg Train Loss: 2.9038, Avg Validation Loss: 2.9014
Epoch 19, Avg Train Loss: 2.9006, Avg Validation Loss: 2.8976
Epoch 20, Avg Train Loss: 2.8969, Avg Validation Loss: 2.8941
Epoch 21, Avg Train Loss: 2.8937, Avg Validation Loss: 2.8914
Epoch 22, Avg Train Loss: 2.8906, Avg Validation Loss: 2.8898
Epoch 23, Avg Train Loss: 2.8880, Avg Validation Loss: 2.8863
Epoch 24, Avg Train Loss: 2.8857, Avg Validation Loss: 2.8843
Epoch 25, Avg Train Loss: 2.8841, Avg Validation Loss: 2.8817
Epoch 26, Avg Train Loss: 2.8810, Avg Validation Loss: 2.8802
Epoch 27, Avg Train Loss: 2.8794, Avg Validation Loss: 2.8786
Epoch 28, Avg Train Loss: 2.8775, Avg Validation Loss: 2.8766
Epoch 29, Avg Train Loss: 2.8756, Avg Validation Loss: 2.8755
Epoch 30, Avg Train Loss: 2.8748, Avg Validation Loss: 2.8750
Epoch 31, Avg Train Loss: 2.8732, Avg Validation Loss: 2.8735
Epoch 32, Avg Train Loss: 2.8727, Avg Validation Loss: 2.8727
Epoch 33, Avg Train Loss: 2.8712, Avg Validation Loss: 2.8707
Epoch 34, Avg Train Loss: 2.8699, Avg Validation Loss: 2.8702
Epoch 35, Avg Train Loss: 2.8690, Avg Validation Loss: 2.8713
Epoch 36, Avg Train Loss: 2.8689, Avg Validation Loss: 2.8683
Epoch 37, Avg Train Loss: 2.8673, Avg Validation Loss: 2.8692
Epoch 38, Avg Train Loss: 2.8664, Avg Validation Loss: 2.8676
Epoch 39, Avg Train Loss: 2.8661, Avg Validation Loss: 2.8670
Epoch 40, Avg Train Loss: 2.8651, Avg Validation Loss: 2.8661
Epoch 41, Avg Train Loss: 2.8650, Avg Validation Loss: 2.8662
Epoch 42, Avg Train Loss: 2.8640, Avg Validation Loss: 2.8641
Epoch 43, Avg Train Loss: 2.8629, Avg Validation Loss: 2.8633
Epoch 44, Avg Train Loss: 2.8627, Avg Validation Loss: 2.8644
Epoch 45, Avg Train Loss: 2.8611, Avg Validation Loss: 2.8631
Epoch 46, Avg Train Loss: 2.8607, Avg Validation Loss: 2.8633
Epoch 47, Avg Train Loss: 2.8604, Avg Validation Loss: 2.8617
Epoch 48, Avg Train Loss: 2.8597, Avg Validation Loss: 2.8630
