/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_2_2_64_8_857743
Epoch 0, Avg Train Loss: 4.2949, Avg Validation Loss: 3.9066
Epoch 1, Avg Train Loss: 3.6851, Avg Validation Loss: 3.5106
Epoch 2, Avg Train Loss: 3.4092, Avg Validation Loss: 3.3308
Epoch 3, Avg Train Loss: 3.2783, Avg Validation Loss: 3.2408
Epoch 4, Avg Train Loss: 3.2066, Avg Validation Loss: 3.1844
Epoch 5, Avg Train Loss: 3.1588, Avg Validation Loss: 3.1407
Epoch 6, Avg Train Loss: 3.1196, Avg Validation Loss: 3.1040
Epoch 7, Avg Train Loss: 3.0853, Avg Validation Loss: 3.0726
Epoch 8, Avg Train Loss: 3.0571, Avg Validation Loss: 3.0454
Epoch 9, Avg Train Loss: 3.0315, Avg Validation Loss: 3.0218
Epoch 10, Avg Train Loss: 3.0100, Avg Validation Loss: 3.0013
Epoch 11, Avg Train Loss: 2.9910, Avg Validation Loss: 2.9838
Epoch 12, Avg Train Loss: 2.9745, Avg Validation Loss: 2.9686
Epoch 13, Avg Train Loss: 2.9608, Avg Validation Loss: 2.9558
Epoch 14, Avg Train Loss: 2.9490, Avg Validation Loss: 2.9448
Epoch 15, Avg Train Loss: 2.9392, Avg Validation Loss: 2.9354
Epoch 16, Avg Train Loss: 2.9306, Avg Validation Loss: 2.9275
Epoch 17, Avg Train Loss: 2.9233, Avg Validation Loss: 2.9208
Epoch 18, Avg Train Loss: 2.9174, Avg Validation Loss: 2.9150
Epoch 19, Avg Train Loss: 2.9116, Avg Validation Loss: 2.9101
Epoch 20, Avg Train Loss: 2.9073, Avg Validation Loss: 2.9058
Epoch 21, Avg Train Loss: 2.9034, Avg Validation Loss: 2.9020
Epoch 22, Avg Train Loss: 2.9005, Avg Validation Loss: 2.8986
Epoch 23, Avg Train Loss: 2.8971, Avg Validation Loss: 2.8956
Epoch 24, Avg Train Loss: 2.8944, Avg Validation Loss: 2.8929
Epoch 25, Avg Train Loss: 2.8916, Avg Validation Loss: 2.8905
Epoch 26, Avg Train Loss: 2.8894, Avg Validation Loss: 2.8883
Epoch 27, Avg Train Loss: 2.8873, Avg Validation Loss: 2.8863
Epoch 28, Avg Train Loss: 2.8854, Avg Validation Loss: 2.8844
Epoch 29, Avg Train Loss: 2.8835, Avg Validation Loss: 2.8827
Epoch 30, Avg Train Loss: 2.8818, Avg Validation Loss: 2.8811
Epoch 31, Avg Train Loss: 2.8802, Avg Validation Loss: 2.8795
Epoch 32, Avg Train Loss: 2.8792, Avg Validation Loss: 2.8781
Epoch 33, Avg Train Loss: 2.8778, Avg Validation Loss: 2.8769
Epoch 34, Avg Train Loss: 2.8765, Avg Validation Loss: 2.8758
Epoch 35, Avg Train Loss: 2.8753, Avg Validation Loss: 2.8746
Epoch 36, Avg Train Loss: 2.8747, Avg Validation Loss: 2.8736
