/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_4_2_32_8_718493
Epoch 0, Avg Train Loss: 7.7464, Avg Validation Loss: 7.2724
Epoch 1, Avg Train Loss: 6.9189, Avg Validation Loss: 6.5162
Epoch 2, Avg Train Loss: 6.2052, Avg Validation Loss: 5.8604
Epoch 3, Avg Train Loss: 5.6053, Avg Validation Loss: 5.3278
Epoch 4, Avg Train Loss: 5.1274, Avg Validation Loss: 4.9088
Epoch 5, Avg Train Loss: 4.7511, Avg Validation Loss: 4.5790
Epoch 6, Avg Train Loss: 4.4555, Avg Validation Loss: 4.3185
Epoch 7, Avg Train Loss: 4.2174, Avg Validation Loss: 4.1068
Epoch 8, Avg Train Loss: 4.0230, Avg Validation Loss: 3.9299
Epoch 9, Avg Train Loss: 3.8591, Avg Validation Loss: 3.7805
Epoch 10, Avg Train Loss: 3.7192, Avg Validation Loss: 3.6516
Epoch 11, Avg Train Loss: 3.5996, Avg Validation Loss: 3.5402
Epoch 12, Avg Train Loss: 3.4982, Avg Validation Loss: 3.4452
Epoch 13, Avg Train Loss: 3.4125, Avg Validation Loss: 3.3662
Epoch 14, Avg Train Loss: 3.3414, Avg Validation Loss: 3.3021
Epoch 15, Avg Train Loss: 3.2827, Avg Validation Loss: 3.2475
Epoch 16, Avg Train Loss: 3.2330, Avg Validation Loss: 3.2014
Epoch 17, Avg Train Loss: 3.1919, Avg Validation Loss: 3.1612
Epoch 18, Avg Train Loss: 3.1566, Avg Validation Loss: 3.1272
Epoch 19, Avg Train Loss: 3.1269, Avg Validation Loss: 3.0976
Epoch 20, Avg Train Loss: 3.0992, Avg Validation Loss: 3.0710
Epoch 21, Avg Train Loss: 3.0762, Avg Validation Loss: 3.0480
Epoch 22, Avg Train Loss: 3.0564, Avg Validation Loss: 3.0280
Epoch 23, Avg Train Loss: 3.0389, Avg Validation Loss: 3.0110
Epoch 24, Avg Train Loss: 3.0238, Avg Validation Loss: 2.9960
Epoch 25, Avg Train Loss: 3.0111, Avg Validation Loss: 2.9831
Epoch 26, Avg Train Loss: 2.9999, Avg Validation Loss: 2.9720
Epoch 27, Avg Train Loss: 2.9907, Avg Validation Loss: 2.9625
