/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_5_8_128_8_720170
Epoch 0, Avg Train Loss: 6.4881, Avg Validation Loss: 4.0270
Epoch 1, Avg Train Loss: 3.5327, Avg Validation Loss: 3.2781
Epoch 2, Avg Train Loss: 3.1474, Avg Validation Loss: 3.0626
Epoch 3, Avg Train Loss: 3.0128, Avg Validation Loss: 2.9891
Epoch 4, Avg Train Loss: 2.9682, Avg Validation Loss: 2.9597
Epoch 5, Avg Train Loss: 2.9433, Avg Validation Loss: 2.9395
Epoch 6, Avg Train Loss: 2.9274, Avg Validation Loss: 2.9231
Epoch 7, Avg Train Loss: 2.9156, Avg Validation Loss: 2.9141
Epoch 8, Avg Train Loss: 2.9063, Avg Validation Loss: 2.9060
Epoch 9, Avg Train Loss: 2.8986, Avg Validation Loss: 2.9008
Epoch 10, Avg Train Loss: 2.8954, Avg Validation Loss: 2.8967
Epoch 11, Avg Train Loss: 2.8924, Avg Validation Loss: 2.8932
Epoch 12, Avg Train Loss: 2.8883, Avg Validation Loss: 2.8901
Epoch 13, Avg Train Loss: 2.8862, Avg Validation Loss: 2.8879
Epoch 14, Avg Train Loss: 2.8845, Avg Validation Loss: 2.8868
Epoch 15, Avg Train Loss: 2.8808, Avg Validation Loss: 2.8848
Epoch 16, Avg Train Loss: 2.8806, Avg Validation Loss: 2.8829
Epoch 17, Avg Train Loss: 2.8793, Avg Validation Loss: 2.8844
Epoch 18, Avg Train Loss: 2.8767, Avg Validation Loss: 2.8815
Epoch 19, Avg Train Loss: 2.8761, Avg Validation Loss: 2.8790
Epoch 20, Avg Train Loss: 2.8742, Avg Validation Loss: 2.8787
Epoch 21, Avg Train Loss: 2.8733, Avg Validation Loss: 2.8775
Epoch 22, Avg Train Loss: 2.8726, Avg Validation Loss: 2.8769
Epoch 23, Avg Train Loss: 2.8701, Avg Validation Loss: 2.8750
Epoch 24, Avg Train Loss: 2.8702, Avg Validation Loss: 2.8743
Epoch 25, Avg Train Loss: 2.8694, Avg Validation Loss: 2.8754
Epoch 26, Avg Train Loss: 2.8672, Avg Validation Loss: 2.8738
Epoch 27, Avg Train Loss: 2.8667, Avg Validation Loss: 2.8729
Epoch 28, Avg Train Loss: 2.8669, Avg Validation Loss: 2.8728
Epoch 29, Avg Train Loss: 2.8662, Avg Validation Loss: 2.8719
Epoch 30, Avg Train Loss: 2.8641, Avg Validation Loss: 2.8726
Epoch 31, Avg Train Loss: 2.8642, Avg Validation Loss: 2.8685
Epoch 32, Avg Train Loss: 2.8627, Avg Validation Loss: 2.8742
Epoch 33, Avg Train Loss: 2.8633, Avg Validation Loss: 2.8674
Epoch 34, Avg Train Loss: 2.8616, Avg Validation Loss: 2.8693
Epoch 35, Avg Train Loss: 2.8607, Avg Validation Loss: 2.8666
Epoch 36, Avg Train Loss: 2.8601, Avg Validation Loss: 2.8685
Epoch 37, Avg Train Loss: 2.8603, Avg Validation Loss: 2.8671
Epoch 38, Avg Train Loss: 2.8583, Avg Validation Loss: 2.8702
Epoch 39, Avg Train Loss: 2.8591, Avg Validation Loss: 2.8658
Epoch 40, Avg Train Loss: 2.8590, Avg Validation Loss: 2.8639
Epoch 41, Avg Train Loss: 2.8578, Avg Validation Loss: 2.8635
Epoch 42, Avg Train Loss: 2.8567, Avg Validation Loss: 2.8630
Epoch 43, Avg Train Loss: 2.8570, Avg Validation Loss: 2.8633
Epoch 44, Avg Train Loss: 2.8567, Avg Validation Loss: 2.8641
Epoch 45, Avg Train Loss: 2.8557, Avg Validation Loss: 2.8619
Epoch 46, Avg Train Loss: 2.8571, Avg Validation Loss: 2.8611
Epoch 47, Avg Train Loss: 2.8578, Avg Validation Loss: 2.8659
Epoch 48, Avg Train Loss: 2.8571, Avg Validation Loss: 2.8607
Epoch 49, Avg Train Loss: 2.8552, Avg Validation Loss: 2.8630
Epoch 50, Avg Train Loss: 2.8559, Avg Validation Loss: 2.8615
Epoch 51, Avg Train Loss: 2.8557, Avg Validation Loss: 2.8635
Epoch 52, Avg Train Loss: 2.8543, Avg Validation Loss: 2.8631
Epoch 53, Avg Train Loss: 2.8550, Avg Validation Loss: 2.8590
Epoch 54, Avg Train Loss: 2.8557, Avg Validation Loss: 2.8648
Epoch 55, Avg Train Loss: 2.8572, Avg Validation Loss: 2.8614
Epoch 56, Avg Train Loss: 2.8546, Avg Validation Loss: 2.8608
Epoch 57, Avg Train Loss: 2.8537, Avg Validation Loss: 2.8646
Epoch 58, Avg Train Loss: 2.8549, Avg Validation Loss: 2.8612
Epoch 59, Avg Train Loss: 2.8528, Avg Validation Loss: 2.8591
Epoch 60, Avg Train Loss: 2.8544, Avg Validation Loss: 2.8613
Epoch 61, Avg Train Loss: 2.8535, Avg Validation Loss: 2.8598
Epoch 62, Avg Train Loss: 2.8539, Avg Validation Loss: 2.8668
Early stopping triggered
Best model loaded successfully.
KL divergence saved successfully.
KL divergence saved successfully.
