/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_6_8_64_12_720163
Epoch 0, Avg Train Loss: 13.7551, Avg Validation Loss: 8.3891
Epoch 1, Avg Train Loss: 7.0516, Avg Validation Loss: 5.8577
Epoch 2, Avg Train Loss: 5.2316, Avg Validation Loss: 4.6779
Epoch 3, Avg Train Loss: 4.3640, Avg Validation Loss: 4.0814
Epoch 4, Avg Train Loss: 3.8844, Avg Validation Loss: 3.7223
Epoch 5, Avg Train Loss: 3.6085, Avg Validation Loss: 3.5209
Epoch 6, Avg Train Loss: 3.4520, Avg Validation Loss: 3.3972
Epoch 7, Avg Train Loss: 3.3444, Avg Validation Loss: 3.3063
Epoch 8, Avg Train Loss: 3.2691, Avg Validation Loss: 3.2415
Epoch 9, Avg Train Loss: 3.2115, Avg Validation Loss: 3.1895
Epoch 10, Avg Train Loss: 3.1651, Avg Validation Loss: 3.1465
Epoch 11, Avg Train Loss: 3.1285, Avg Validation Loss: 3.1108
Epoch 12, Avg Train Loss: 3.0934, Avg Validation Loss: 3.0806
Epoch 13, Avg Train Loss: 3.0653, Avg Validation Loss: 3.0538
Epoch 14, Avg Train Loss: 3.0404, Avg Validation Loss: 3.0313
Epoch 15, Avg Train Loss: 3.0192, Avg Validation Loss: 3.0102
Epoch 16, Avg Train Loss: 3.0017, Avg Validation Loss: 2.9938
Epoch 17, Avg Train Loss: 2.9867, Avg Validation Loss: 2.9787
Epoch 18, Avg Train Loss: 2.9740, Avg Validation Loss: 2.9665
Epoch 19, Avg Train Loss: 2.9623, Avg Validation Loss: 2.9561
Epoch 20, Avg Train Loss: 2.9527, Avg Validation Loss: 2.9488
Epoch 21, Avg Train Loss: 2.9443, Avg Validation Loss: 2.9394
Epoch 22, Avg Train Loss: 2.9385, Avg Validation Loss: 2.9331
Epoch 23, Avg Train Loss: 2.9325, Avg Validation Loss: 2.9271
Epoch 24, Avg Train Loss: 2.9256, Avg Validation Loss: 2.9225
Epoch 25, Avg Train Loss: 2.9218, Avg Validation Loss: 2.9170
Epoch 26, Avg Train Loss: 2.9164, Avg Validation Loss: 2.9144
Epoch 27, Avg Train Loss: 2.9130, Avg Validation Loss: 2.9086
Epoch 28, Avg Train Loss: 2.9089, Avg Validation Loss: 2.9076
Epoch 29, Avg Train Loss: 2.9066, Avg Validation Loss: 2.9027
Epoch 30, Avg Train Loss: 2.9021, Avg Validation Loss: 2.8988
Epoch 31, Avg Train Loss: 2.8980, Avg Validation Loss: 2.8957
Epoch 32, Avg Train Loss: 2.8956, Avg Validation Loss: 2.8925
Epoch 33, Avg Train Loss: 2.8925, Avg Validation Loss: 2.8915
Epoch 34, Avg Train Loss: 2.8912, Avg Validation Loss: 2.8880
Epoch 35, Avg Train Loss: 2.8872, Avg Validation Loss: 2.8849
Epoch 36, Avg Train Loss: 2.8861, Avg Validation Loss: 2.8825
Epoch 37, Avg Train Loss: 2.8825, Avg Validation Loss: 2.8808
