/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_5_2_64_12_718818
Epoch 0, Avg Train Loss: 5.1259, Avg Validation Loss: 4.6943
Epoch 1, Avg Train Loss: 4.4108, Avg Validation Loss: 4.2044
Epoch 2, Avg Train Loss: 4.0122, Avg Validation Loss: 3.8795
Epoch 3, Avg Train Loss: 3.7321, Avg Validation Loss: 3.6381
Epoch 4, Avg Train Loss: 3.5266, Avg Validation Loss: 3.4586
Epoch 5, Avg Train Loss: 3.3738, Avg Validation Loss: 3.3230
Epoch 6, Avg Train Loss: 3.2583, Avg Validation Loss: 3.2184
Epoch 7, Avg Train Loss: 3.1702, Avg Validation Loss: 3.1385
Epoch 8, Avg Train Loss: 3.1033, Avg Validation Loss: 3.0779
Epoch 9, Avg Train Loss: 3.0531, Avg Validation Loss: 3.0320
Epoch 10, Avg Train Loss: 3.0152, Avg Validation Loss: 2.9980
Epoch 11, Avg Train Loss: 2.9864, Avg Validation Loss: 2.9720
Epoch 12, Avg Train Loss: 2.9648, Avg Validation Loss: 2.9524
Epoch 13, Avg Train Loss: 2.9476, Avg Validation Loss: 2.9372
Epoch 14, Avg Train Loss: 2.9339, Avg Validation Loss: 2.9258
Epoch 15, Avg Train Loss: 2.9231, Avg Validation Loss: 2.9161
Epoch 16, Avg Train Loss: 2.9150, Avg Validation Loss: 2.9089
Epoch 17, Avg Train Loss: 2.9085, Avg Validation Loss: 2.9035
Epoch 18, Avg Train Loss: 2.9035, Avg Validation Loss: 2.8988
Epoch 19, Avg Train Loss: 2.8983, Avg Validation Loss: 2.8949
Epoch 20, Avg Train Loss: 2.8946, Avg Validation Loss: 2.8908
Epoch 21, Avg Train Loss: 2.8904, Avg Validation Loss: 2.8874
Epoch 22, Avg Train Loss: 2.8872, Avg Validation Loss: 2.8842
Epoch 23, Avg Train Loss: 2.8851, Avg Validation Loss: 2.8827
Epoch 24, Avg Train Loss: 2.8826, Avg Validation Loss: 2.8807
Epoch 25, Avg Train Loss: 2.8812, Avg Validation Loss: 2.8786
Epoch 26, Avg Train Loss: 2.8790, Avg Validation Loss: 2.8762
Epoch 27, Avg Train Loss: 2.8770, Avg Validation Loss: 2.8749
Epoch 28, Avg Train Loss: 2.8759, Avg Validation Loss: 2.8737
Epoch 29, Avg Train Loss: 2.8741, Avg Validation Loss: 2.8731
Epoch 30, Avg Train Loss: 2.8731, Avg Validation Loss: 2.8713
Epoch 31, Avg Train Loss: 2.8715, Avg Validation Loss: 2.8713
Epoch 32, Avg Train Loss: 2.8713, Avg Validation Loss: 2.8701
Epoch 33, Avg Train Loss: 2.8695, Avg Validation Loss: 2.8692
Epoch 34, Avg Train Loss: 2.8682, Avg Validation Loss: 2.8676
Epoch 35, Avg Train Loss: 2.8675, Avg Validation Loss: 2.8670
Epoch 36, Avg Train Loss: 2.8669, Avg Validation Loss: 2.8671
Epoch 37, Avg Train Loss: 2.8657, Avg Validation Loss: 2.8661
Epoch 38, Avg Train Loss: 2.8652, Avg Validation Loss: 2.8651
Epoch 39, Avg Train Loss: 2.8642, Avg Validation Loss: 2.8650
Epoch 40, Avg Train Loss: 2.8635, Avg Validation Loss: 2.8650
Epoch 41, Avg Train Loss: 2.8629, Avg Validation Loss: 2.8633
Epoch 42, Avg Train Loss: 2.8621, Avg Validation Loss: 2.8632
Epoch 43, Avg Train Loss: 2.8608, Avg Validation Loss: 2.8612
Epoch 44, Avg Train Loss: 2.8604, Avg Validation Loss: 2.8608
Epoch 45, Avg Train Loss: 2.8601, Avg Validation Loss: 2.8605
Epoch 46, Avg Train Loss: 2.8591, Avg Validation Loss: 2.8600
Epoch 47, Avg Train Loss: 2.8586, Avg Validation Loss: 2.8592
Epoch 48, Avg Train Loss: 2.8580, Avg Validation Loss: 2.8599
Epoch 49, Avg Train Loss: 2.8579, Avg Validation Loss: 2.8581
Epoch 50, Avg Train Loss: 2.8575, Avg Validation Loss: 2.8587
Epoch 51, Avg Train Loss: 2.8564, Avg Validation Loss: 2.8580
Epoch 52, Avg Train Loss: 2.8563, Avg Validation Loss: 2.8575
Epoch 53, Avg Train Loss: 2.8555, Avg Validation Loss: 2.8579
Epoch 54, Avg Train Loss: 2.8559, Avg Validation Loss: 2.8567
Epoch 55, Avg Train Loss: 2.8549, Avg Validation Loss: 2.8567
Epoch 56, Avg Train Loss: 2.8549, Avg Validation Loss: 2.8559
Epoch 57, Avg Train Loss: 2.8548, Avg Validation Loss: 2.8558
Epoch 58, Avg Train Loss: 2.8541, Avg Validation Loss: 2.8554
Epoch 59, Avg Train Loss: 2.8537, Avg Validation Loss: 2.8548
Epoch 60, Avg Train Loss: 2.8531, Avg Validation Loss: 2.8561
Epoch 61, Avg Train Loss: 2.8531, Avg Validation Loss: 2.8560
Epoch 62, Avg Train Loss: 2.8527, Avg Validation Loss: 2.8544
Epoch 63, Avg Train Loss: 2.8523, Avg Validation Loss: 2.8541
Epoch 64, Avg Train Loss: 2.8520, Avg Validation Loss: 2.8541
Epoch 65, Avg Train Loss: 2.8520, Avg Validation Loss: 2.8544
Epoch 66, Avg Train Loss: 2.8511, Avg Validation Loss: 2.8538
Epoch 67, Avg Train Loss: 2.8513, Avg Validation Loss: 2.8545
Epoch 68, Avg Train Loss: 2.8513, Avg Validation Loss: 2.8543
Epoch 69, Avg Train Loss: 2.8506, Avg Validation Loss: 2.8535
Epoch 70, Avg Train Loss: 2.8509, Avg Validation Loss: 2.8526
Epoch 71, Avg Train Loss: 2.8506, Avg Validation Loss: 2.8538
Epoch 72, Avg Train Loss: 2.8500, Avg Validation Loss: 2.8531
Epoch 73, Avg Train Loss: 2.8502, Avg Validation Loss: 2.8528
Epoch 74, Avg Train Loss: 2.8500, Avg Validation Loss: 2.8527
Epoch 75, Avg Train Loss: 2.8492, Avg Validation Loss: 2.8529
Epoch 76, Avg Train Loss: 2.8491, Avg Validation Loss: 2.8526
Epoch 77, Avg Train Loss: 2.8490, Avg Validation Loss: 2.8520
Epoch 78, Avg Train Loss: 2.8490, Avg Validation Loss: 2.8522
Epoch 79, Avg Train Loss: 2.8489, Avg Validation Loss: 2.8525
Epoch 80, Avg Train Loss: 2.8488, Avg Validation Loss: 2.8520
Epoch 81, Avg Train Loss: 2.8487, Avg Validation Loss: 2.8517
Epoch 82, Avg Train Loss: 2.8488, Avg Validation Loss: 2.8519
Epoch 83, Avg Train Loss: 2.8480, Avg Validation Loss: 2.8511
Epoch 84, Avg Train Loss: 2.8487, Avg Validation Loss: 2.8525
Epoch 85, Avg Train Loss: 2.8480, Avg Validation Loss: 2.8521
Epoch 86, Avg Train Loss: 2.8481, Avg Validation Loss: 2.8507
Epoch 87, Avg Train Loss: 2.8479, Avg Validation Loss: 2.8523
Epoch 88, Avg Train Loss: 2.8481, Avg Validation Loss: 2.8517
Epoch 89, Avg Train Loss: 2.8482, Avg Validation Loss: 2.8509
