/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_5_8_64_12_720162
Epoch 0, Avg Train Loss: 4.5921, Avg Validation Loss: 3.8638
Epoch 1, Avg Train Loss: 3.5249, Avg Validation Loss: 3.3081
Epoch 2, Avg Train Loss: 3.2316, Avg Validation Loss: 3.1735
Epoch 3, Avg Train Loss: 3.1393, Avg Validation Loss: 3.1108
Epoch 4, Avg Train Loss: 3.0857, Avg Validation Loss: 3.0652
Epoch 5, Avg Train Loss: 3.0478, Avg Validation Loss: 3.0324
Epoch 6, Avg Train Loss: 3.0201, Avg Validation Loss: 3.0106
Epoch 7, Avg Train Loss: 2.9992, Avg Validation Loss: 2.9910
Epoch 8, Avg Train Loss: 2.9812, Avg Validation Loss: 2.9738
Epoch 9, Avg Train Loss: 2.9684, Avg Validation Loss: 2.9602
Epoch 10, Avg Train Loss: 2.9565, Avg Validation Loss: 2.9480
Epoch 11, Avg Train Loss: 2.9466, Avg Validation Loss: 2.9392
Epoch 12, Avg Train Loss: 2.9384, Avg Validation Loss: 2.9317
Epoch 13, Avg Train Loss: 2.9322, Avg Validation Loss: 2.9251
Epoch 14, Avg Train Loss: 2.9251, Avg Validation Loss: 2.9204
Epoch 15, Avg Train Loss: 2.9202, Avg Validation Loss: 2.9154
Epoch 16, Avg Train Loss: 2.9152, Avg Validation Loss: 2.9110
Epoch 17, Avg Train Loss: 2.9112, Avg Validation Loss: 2.9070
Epoch 18, Avg Train Loss: 2.9080, Avg Validation Loss: 2.9033
Epoch 19, Avg Train Loss: 2.9038, Avg Validation Loss: 2.9003
Epoch 20, Avg Train Loss: 2.9014, Avg Validation Loss: 2.8980
Epoch 21, Avg Train Loss: 2.8987, Avg Validation Loss: 2.8958
Epoch 22, Avg Train Loss: 2.8962, Avg Validation Loss: 2.8925
Epoch 23, Avg Train Loss: 2.8940, Avg Validation Loss: 2.8909
Epoch 24, Avg Train Loss: 2.8924, Avg Validation Loss: 2.8884
Epoch 25, Avg Train Loss: 2.8901, Avg Validation Loss: 2.8865
Epoch 26, Avg Train Loss: 2.8879, Avg Validation Loss: 2.8855
Epoch 27, Avg Train Loss: 2.8866, Avg Validation Loss: 2.8845
Epoch 28, Avg Train Loss: 2.8858, Avg Validation Loss: 2.8822
Epoch 29, Avg Train Loss: 2.8838, Avg Validation Loss: 2.8805
Epoch 30, Avg Train Loss: 2.8823, Avg Validation Loss: 2.8796
Epoch 31, Avg Train Loss: 2.8809, Avg Validation Loss: 2.8789
Epoch 32, Avg Train Loss: 2.8809, Avg Validation Loss: 2.8772
Epoch 33, Avg Train Loss: 2.8788, Avg Validation Loss: 2.8758
Epoch 34, Avg Train Loss: 2.8785, Avg Validation Loss: 2.8749
Epoch 35, Avg Train Loss: 2.8776, Avg Validation Loss: 2.8738
Epoch 36, Avg Train Loss: 2.8761, Avg Validation Loss: 2.8730
Epoch 37, Avg Train Loss: 2.8754, Avg Validation Loss: 2.8727
Epoch 38, Avg Train Loss: 2.8742, Avg Validation Loss: 2.8721
Epoch 39, Avg Train Loss: 2.8735, Avg Validation Loss: 2.8712
Epoch 40, Avg Train Loss: 2.8734, Avg Validation Loss: 2.8701
Epoch 41, Avg Train Loss: 2.8727, Avg Validation Loss: 2.8686
Epoch 42, Avg Train Loss: 2.8711, Avg Validation Loss: 2.8679
Epoch 43, Avg Train Loss: 2.8701, Avg Validation Loss: 2.8675
Epoch 44, Avg Train Loss: 2.8696, Avg Validation Loss: 2.8652
Epoch 45, Avg Train Loss: 2.8688, Avg Validation Loss: 2.8652
Epoch 46, Avg Train Loss: 2.8691, Avg Validation Loss: 2.8652
Epoch 47, Avg Train Loss: 2.8678, Avg Validation Loss: 2.8631
Epoch 48, Avg Train Loss: 2.8668, Avg Validation Loss: 2.8624
Epoch 49, Avg Train Loss: 2.8660, Avg Validation Loss: 2.8624
Epoch 50, Avg Train Loss: 2.8658, Avg Validation Loss: 2.8608
Epoch 51, Avg Train Loss: 2.8647, Avg Validation Loss: 2.8623
Epoch 52, Avg Train Loss: 2.8649, Avg Validation Loss: 2.8601
Epoch 53, Avg Train Loss: 2.8640, Avg Validation Loss: 2.8589
Epoch 54, Avg Train Loss: 2.8631, Avg Validation Loss: 2.8596
Epoch 55, Avg Train Loss: 2.8626, Avg Validation Loss: 2.8583
Epoch 56, Avg Train Loss: 2.8620, Avg Validation Loss: 2.8580
Epoch 57, Avg Train Loss: 2.8621, Avg Validation Loss: 2.8572
Epoch 58, Avg Train Loss: 2.8612, Avg Validation Loss: 2.8577
Epoch 59, Avg Train Loss: 2.8624, Avg Validation Loss: 2.8577
Epoch 60, Avg Train Loss: 2.8613, Avg Validation Loss: 2.8566
Epoch 61, Avg Train Loss: 2.8605, Avg Validation Loss: 2.8571
Epoch 62, Avg Train Loss: 2.8603, Avg Validation Loss: 2.8577
Epoch 63, Avg Train Loss: 2.8602, Avg Validation Loss: 2.8569
Epoch 64, Avg Train Loss: 2.8607, Avg Validation Loss: 2.8553
Epoch 65, Avg Train Loss: 2.8592, Avg Validation Loss: 2.8561
Epoch 66, Avg Train Loss: 2.8593, Avg Validation Loss: 2.8550
Epoch 67, Avg Train Loss: 2.8589, Avg Validation Loss: 2.8582
Epoch 68, Avg Train Loss: 2.8595, Avg Validation Loss: 2.8552
Epoch 69, Avg Train Loss: 2.8577, Avg Validation Loss: 2.8541
Epoch 70, Avg Train Loss: 2.8580, Avg Validation Loss: 2.8553
Epoch 71, Avg Train Loss: 2.8571, Avg Validation Loss: 2.8537
Epoch 72, Avg Train Loss: 2.8575, Avg Validation Loss: 2.8550
Epoch 73, Avg Train Loss: 2.8583, Avg Validation Loss: 2.8538
Epoch 74, Avg Train Loss: 2.8570, Avg Validation Loss: 2.8566
Epoch 75, Avg Train Loss: 2.8573, Avg Validation Loss: 2.8560
Epoch 76, Avg Train Loss: 2.8579, Avg Validation Loss: 2.8531
Epoch 77, Avg Train Loss: 2.8575, Avg Validation Loss: 2.8538
Epoch 78, Avg Train Loss: 2.8575, Avg Validation Loss: 2.8541
Epoch 79, Avg Train Loss: 2.8562, Avg Validation Loss: 2.8529
Epoch 80, Avg Train Loss: 2.8562, Avg Validation Loss: 2.8535
Epoch 81, Avg Train Loss: 2.8563, Avg Validation Loss: 2.8531
Epoch 82, Avg Train Loss: 2.8556, Avg Validation Loss: 2.8531
Epoch 83, Avg Train Loss: 2.8553, Avg Validation Loss: 2.8533
Epoch 84, Avg Train Loss: 2.8566, Avg Validation Loss: 2.8531
Epoch 85, Avg Train Loss: 2.8555, Avg Validation Loss: 2.8548
Epoch 86, Avg Train Loss: 2.8551, Avg Validation Loss: 2.8515
Epoch 87, Avg Train Loss: 2.8564, Avg Validation Loss: 2.8549
Epoch 88, Avg Train Loss: 2.8557, Avg Validation Loss: 2.8557
Epoch 89, Avg Train Loss: 2.8550, Avg Validation Loss: 2.8518
Epoch 90, Avg Train Loss: 2.8550, Avg Validation Loss: 2.8536
Epoch 91, Avg Train Loss: 2.8541, Avg Validation Loss: 2.8517
Epoch 92, Avg Train Loss: 2.8545, Avg Validation Loss: 2.8526
Epoch 93, Avg Train Loss: 2.8539, Avg Validation Loss: 2.8547
Epoch 94, Avg Train Loss: 2.8543, Avg Validation Loss: 2.8537
Epoch 95, Avg Train Loss: 2.8535, Avg Validation Loss: 2.8517
Early stopping triggered
Best model loaded successfully.
KL divergence saved successfully.
KL divergence saved successfully.
