/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_3_6_16_6_857777
Epoch 0, Avg Train Loss: 6.1252, Avg Validation Loss: 5.8674
Epoch 1, Avg Train Loss: 5.6661, Avg Validation Loss: 5.4556
Epoch 2, Avg Train Loss: 5.2888, Avg Validation Loss: 5.1146
Epoch 3, Avg Train Loss: 4.9757, Avg Validation Loss: 4.8316
Epoch 4, Avg Train Loss: 4.7149, Avg Validation Loss: 4.5964
Epoch 5, Avg Train Loss: 4.4995, Avg Validation Loss: 4.4026
Epoch 6, Avg Train Loss: 4.3221, Avg Validation Loss: 4.2426
Epoch 7, Avg Train Loss: 4.1763, Avg Validation Loss: 4.1102
Epoch 8, Avg Train Loss: 4.0553, Avg Validation Loss: 4.0000
Epoch 9, Avg Train Loss: 3.9525, Avg Validation Loss: 3.9049
Epoch 10, Avg Train Loss: 3.8636, Avg Validation Loss: 3.8213
Epoch 11, Avg Train Loss: 3.7834, Avg Validation Loss: 3.7451
Epoch 12, Avg Train Loss: 3.7108, Avg Validation Loss: 3.6736
Epoch 13, Avg Train Loss: 3.6418, Avg Validation Loss: 3.6049
Epoch 14, Avg Train Loss: 3.5754, Avg Validation Loss: 3.5391
Epoch 15, Avg Train Loss: 3.5119, Avg Validation Loss: 3.4763
Epoch 16, Avg Train Loss: 3.4518, Avg Validation Loss: 3.4166
Epoch 17, Avg Train Loss: 3.3956, Avg Validation Loss: 3.3612
Epoch 18, Avg Train Loss: 3.3433, Avg Validation Loss: 3.3105
Epoch 19, Avg Train Loss: 3.2964, Avg Validation Loss: 3.2656
Epoch 20, Avg Train Loss: 3.2549, Avg Validation Loss: 3.2262
Epoch 21, Avg Train Loss: 3.2185, Avg Validation Loss: 3.1918
Epoch 22, Avg Train Loss: 3.1874, Avg Validation Loss: 3.1623
Epoch 23, Avg Train Loss: 3.1606, Avg Validation Loss: 3.1366
Epoch 24, Avg Train Loss: 3.1371, Avg Validation Loss: 3.1144
Epoch 25, Avg Train Loss: 3.1166, Avg Validation Loss: 3.0944
Epoch 26, Avg Train Loss: 3.0988, Avg Validation Loss: 3.0761
Epoch 27, Avg Train Loss: 3.0806, Avg Validation Loss: 3.0591
Epoch 28, Avg Train Loss: 3.0655, Avg Validation Loss: 3.0433
Epoch 29, Avg Train Loss: 3.0507, Avg Validation Loss: 3.0283
Epoch 30, Avg Train Loss: 3.0365, Avg Validation Loss: 3.0141
Epoch 31, Avg Train Loss: 3.0224, Avg Validation Loss: 3.0006
Epoch 32, Avg Train Loss: 3.0093, Avg Validation Loss: 2.9879
Epoch 33, Avg Train Loss: 2.9980, Avg Validation Loss: 2.9757
Epoch 34, Avg Train Loss: 2.9849, Avg Validation Loss: 2.9644
Epoch 35, Avg Train Loss: 2.9753, Avg Validation Loss: 2.9537
Epoch 36, Avg Train Loss: 2.9655, Avg Validation Loss: 2.9436
Epoch 37, Avg Train Loss: 2.9551, Avg Validation Loss: 2.9343
Epoch 38, Avg Train Loss: 2.9464, Avg Validation Loss: 2.9257
Epoch 39, Avg Train Loss: 2.9389, Avg Validation Loss: 2.9178
Epoch 40, Avg Train Loss: 2.9306, Avg Validation Loss: 2.9104
Epoch 41, Avg Train Loss: 2.9244, Avg Validation Loss: 2.9037
Epoch 42, Avg Train Loss: 2.9181, Avg Validation Loss: 2.8975
Epoch 43, Avg Train Loss: 2.9128, Avg Validation Loss: 2.8919
Epoch 44, Avg Train Loss: 2.9065, Avg Validation Loss: 2.8868
Epoch 45, Avg Train Loss: 2.9019, Avg Validation Loss: 2.8823
Epoch 46, Avg Train Loss: 2.8980, Avg Validation Loss: 2.8782
Epoch 47, Avg Train Loss: 2.8951, Avg Validation Loss: 2.8745
Epoch 48, Avg Train Loss: 2.8902, Avg Validation Loss: 2.8712
Epoch 49, Avg Train Loss: 2.8879, Avg Validation Loss: 2.8682
Epoch 50, Avg Train Loss: 2.8846, Avg Validation Loss: 2.8654
Epoch 51, Avg Train Loss: 2.8818, Avg Validation Loss: 2.8628
Epoch 52, Avg Train Loss: 2.8797, Avg Validation Loss: 2.8604
Epoch 53, Avg Train Loss: 2.8775, Avg Validation Loss: 2.8584
Epoch 54, Avg Train Loss: 2.8754, Avg Validation Loss: 2.8564
Epoch 55, Avg Train Loss: 2.8730, Avg Validation Loss: 2.8544
Epoch 56, Avg Train Loss: 2.8715, Avg Validation Loss: 2.8527
Epoch 57, Avg Train Loss: 2.8696, Avg Validation Loss: 2.8511
Epoch 58, Avg Train Loss: 2.8681, Avg Validation Loss: 2.8496
Epoch 59, Avg Train Loss: 2.8668, Avg Validation Loss: 2.8484
Epoch 60, Avg Train Loss: 2.8653, Avg Validation Loss: 2.8472
Epoch 61, Avg Train Loss: 2.8639, Avg Validation Loss: 2.8464
Epoch 62, Avg Train Loss: 2.8625, Avg Validation Loss: 2.8450
Epoch 63, Avg Train Loss: 2.8623, Avg Validation Loss: 2.8441
Epoch 64, Avg Train Loss: 2.8601, Avg Validation Loss: 2.8433
