/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_4_6_128_8_719671
Epoch 0, Avg Train Loss: 18.1151, Avg Validation Loss: 8.7346
Epoch 1, Avg Train Loss: 5.4241, Avg Validation Loss: 3.8134
Epoch 2, Avg Train Loss: 3.4797, Avg Validation Loss: 3.2690
Epoch 3, Avg Train Loss: 3.1933, Avg Validation Loss: 3.1264
Epoch 4, Avg Train Loss: 3.0898, Avg Validation Loss: 3.0566
Epoch 5, Avg Train Loss: 3.0334, Avg Validation Loss: 3.0125
Epoch 6, Avg Train Loss: 2.9965, Avg Validation Loss: 2.9832
Epoch 7, Avg Train Loss: 2.9703, Avg Validation Loss: 2.9615
Epoch 8, Avg Train Loss: 2.9517, Avg Validation Loss: 2.9455
Epoch 9, Avg Train Loss: 2.9389, Avg Validation Loss: 2.9331
Epoch 10, Avg Train Loss: 2.9282, Avg Validation Loss: 2.9237
Epoch 11, Avg Train Loss: 2.9191, Avg Validation Loss: 2.9159
Epoch 12, Avg Train Loss: 2.9116, Avg Validation Loss: 2.9095
Epoch 13, Avg Train Loss: 2.9049, Avg Validation Loss: 2.9036
Epoch 14, Avg Train Loss: 2.9003, Avg Validation Loss: 2.8983
Epoch 15, Avg Train Loss: 2.8946, Avg Validation Loss: 2.8938
Epoch 16, Avg Train Loss: 2.8913, Avg Validation Loss: 2.8897
Epoch 17, Avg Train Loss: 2.8872, Avg Validation Loss: 2.8864
Epoch 18, Avg Train Loss: 2.8845, Avg Validation Loss: 2.8829
Epoch 19, Avg Train Loss: 2.8815, Avg Validation Loss: 2.8797
Epoch 20, Avg Train Loss: 2.8793, Avg Validation Loss: 2.8768
Epoch 21, Avg Train Loss: 2.8769, Avg Validation Loss: 2.8744
Epoch 22, Avg Train Loss: 2.8743, Avg Validation Loss: 2.8720
Epoch 23, Avg Train Loss: 2.8719, Avg Validation Loss: 2.8703
Epoch 24, Avg Train Loss: 2.8708, Avg Validation Loss: 2.8686
Epoch 25, Avg Train Loss: 2.8694, Avg Validation Loss: 2.8676
Epoch 26, Avg Train Loss: 2.8678, Avg Validation Loss: 2.8668
Epoch 27, Avg Train Loss: 2.8666, Avg Validation Loss: 2.8658
Epoch 28, Avg Train Loss: 2.8660, Avg Validation Loss: 2.8652
Epoch 29, Avg Train Loss: 2.8647, Avg Validation Loss: 2.8644
Epoch 30, Avg Train Loss: 2.8641, Avg Validation Loss: 2.8639
Epoch 31, Avg Train Loss: 2.8637, Avg Validation Loss: 2.8634
Epoch 32, Avg Train Loss: 2.8628, Avg Validation Loss: 2.8631
Epoch 33, Avg Train Loss: 2.8628, Avg Validation Loss: 2.8623
Epoch 34, Avg Train Loss: 2.8614, Avg Validation Loss: 2.8618
Epoch 35, Avg Train Loss: 2.8608, Avg Validation Loss: 2.8615
Epoch 36, Avg Train Loss: 2.8605, Avg Validation Loss: 2.8612
Epoch 37, Avg Train Loss: 2.8604, Avg Validation Loss: 2.8604
Epoch 38, Avg Train Loss: 2.8609, Avg Validation Loss: 2.8602
Epoch 39, Avg Train Loss: 2.8598, Avg Validation Loss: 2.8599
Epoch 40, Avg Train Loss: 2.8598, Avg Validation Loss: 2.8601
Epoch 41, Avg Train Loss: 2.8591, Avg Validation Loss: 2.8596
Epoch 42, Avg Train Loss: 2.8589, Avg Validation Loss: 2.8590
Epoch 43, Avg Train Loss: 2.8592, Avg Validation Loss: 2.8585
Epoch 44, Avg Train Loss: 2.8584, Avg Validation Loss: 2.8587
Epoch 45, Avg Train Loss: 2.8586, Avg Validation Loss: 2.8581
Epoch 46, Avg Train Loss: 2.8588, Avg Validation Loss: 2.8585
Epoch 47, Avg Train Loss: 2.8577, Avg Validation Loss: 2.8582
