/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_4_6_64_8_719655
Epoch 0, Avg Train Loss: 22.4469, Avg Validation Loss: 15.6367
Epoch 1, Avg Train Loss: 11.6101, Avg Validation Loss: 8.4970
Epoch 2, Avg Train Loss: 7.1266, Avg Validation Loss: 6.0451
Epoch 3, Avg Train Loss: 5.5090, Avg Validation Loss: 5.0269
Epoch 4, Avg Train Loss: 4.7201, Avg Validation Loss: 4.4352
Epoch 5, Avg Train Loss: 4.2185, Avg Validation Loss: 4.0117
Epoch 6, Avg Train Loss: 3.8556, Avg Validation Loss: 3.7148
Epoch 7, Avg Train Loss: 3.6058, Avg Validation Loss: 3.5104
Epoch 8, Avg Train Loss: 3.4332, Avg Validation Loss: 3.3645
Epoch 9, Avg Train Loss: 3.3070, Avg Validation Loss: 3.2579
Epoch 10, Avg Train Loss: 3.2178, Avg Validation Loss: 3.1816
Epoch 11, Avg Train Loss: 3.1525, Avg Validation Loss: 3.1262
Epoch 12, Avg Train Loss: 3.1059, Avg Validation Loss: 3.0846
Epoch 13, Avg Train Loss: 3.0693, Avg Validation Loss: 3.0520
Epoch 14, Avg Train Loss: 3.0393, Avg Validation Loss: 3.0253
Epoch 15, Avg Train Loss: 3.0149, Avg Validation Loss: 3.0030
Epoch 16, Avg Train Loss: 2.9944, Avg Validation Loss: 2.9843
Epoch 17, Avg Train Loss: 2.9766, Avg Validation Loss: 2.9681
Epoch 18, Avg Train Loss: 2.9617, Avg Validation Loss: 2.9542
Epoch 19, Avg Train Loss: 2.9506, Avg Validation Loss: 2.9426
Epoch 20, Avg Train Loss: 2.9388, Avg Validation Loss: 2.9327
Epoch 21, Avg Train Loss: 2.9281, Avg Validation Loss: 2.9243
Epoch 22, Avg Train Loss: 2.9216, Avg Validation Loss: 2.9172
Epoch 23, Avg Train Loss: 2.9151, Avg Validation Loss: 2.9111
Epoch 24, Avg Train Loss: 2.9100, Avg Validation Loss: 2.9057
Epoch 25, Avg Train Loss: 2.9034, Avg Validation Loss: 2.9009
Epoch 26, Avg Train Loss: 2.8992, Avg Validation Loss: 2.8968
Epoch 27, Avg Train Loss: 2.8956, Avg Validation Loss: 2.8932
Epoch 28, Avg Train Loss: 2.8930, Avg Validation Loss: 2.8901
Epoch 29, Avg Train Loss: 2.8884, Avg Validation Loss: 2.8876
Epoch 30, Avg Train Loss: 2.8867, Avg Validation Loss: 2.8850
Epoch 31, Avg Train Loss: 2.8834, Avg Validation Loss: 2.8830
Epoch 32, Avg Train Loss: 2.8812, Avg Validation Loss: 2.8806
Epoch 33, Avg Train Loss: 2.8805, Avg Validation Loss: 2.8790
Epoch 34, Avg Train Loss: 2.8784, Avg Validation Loss: 2.8771
Epoch 35, Avg Train Loss: 2.8762, Avg Validation Loss: 2.8754
Epoch 36, Avg Train Loss: 2.8743, Avg Validation Loss: 2.8742
Epoch 37, Avg Train Loss: 2.8725, Avg Validation Loss: 2.8723
Epoch 38, Avg Train Loss: 2.8720, Avg Validation Loss: 2.8710
Epoch 39, Avg Train Loss: 2.8700, Avg Validation Loss: 2.8701
Epoch 40, Avg Train Loss: 2.8688, Avg Validation Loss: 2.8688
Epoch 41, Avg Train Loss: 2.8685, Avg Validation Loss: 2.8679
Epoch 42, Avg Train Loss: 2.8667, Avg Validation Loss: 2.8666
Epoch 43, Avg Train Loss: 2.8667, Avg Validation Loss: 2.8659
Epoch 44, Avg Train Loss: 2.8648, Avg Validation Loss: 2.8648
Epoch 45, Avg Train Loss: 2.8654, Avg Validation Loss: 2.8643
Epoch 46, Avg Train Loss: 2.8634, Avg Validation Loss: 2.8631
Epoch 47, Avg Train Loss: 2.8631, Avg Validation Loss: 2.8622
Epoch 48, Avg Train Loss: 2.8620, Avg Validation Loss: 2.8614
Epoch 49, Avg Train Loss: 2.8616, Avg Validation Loss: 2.8611
Epoch 50, Avg Train Loss: 2.8610, Avg Validation Loss: 2.8602
Epoch 51, Avg Train Loss: 2.8593, Avg Validation Loss: 2.8595
Epoch 52, Avg Train Loss: 2.8593, Avg Validation Loss: 2.8587
Epoch 53, Avg Train Loss: 2.8585, Avg Validation Loss: 2.8585
Epoch 54, Avg Train Loss: 2.8574, Avg Validation Loss: 2.8578
Epoch 55, Avg Train Loss: 2.8569, Avg Validation Loss: 2.8572
Epoch 56, Avg Train Loss: 2.8561, Avg Validation Loss: 2.8570
Epoch 57, Avg Train Loss: 2.8569, Avg Validation Loss: 2.8560
Epoch 58, Avg Train Loss: 2.8561, Avg Validation Loss: 2.8559
Epoch 59, Avg Train Loss: 2.8557, Avg Validation Loss: 2.8551
Epoch 60, Avg Train Loss: 2.8549, Avg Validation Loss: 2.8549
Epoch 61, Avg Train Loss: 2.8542, Avg Validation Loss: 2.8545
Epoch 62, Avg Train Loss: 2.8546, Avg Validation Loss: 2.8547
Epoch 63, Avg Train Loss: 2.8533, Avg Validation Loss: 2.8544
Epoch 64, Avg Train Loss: 2.8528, Avg Validation Loss: 2.8540
Epoch 65, Avg Train Loss: 2.8531, Avg Validation Loss: 2.8533
Epoch 66, Avg Train Loss: 2.8524, Avg Validation Loss: 2.8538
Epoch 67, Avg Train Loss: 2.8522, Avg Validation Loss: 2.8538
Epoch 68, Avg Train Loss: 2.8523, Avg Validation Loss: 2.8526
Epoch 69, Avg Train Loss: 2.8512, Avg Validation Loss: 2.8522
Epoch 70, Avg Train Loss: 2.8515, Avg Validation Loss: 2.8518
Epoch 71, Avg Train Loss: 2.8510, Avg Validation Loss: 2.8538
Epoch 72, Avg Train Loss: 2.8518, Avg Validation Loss: 2.8518
Epoch 73, Avg Train Loss: 2.8497, Avg Validation Loss: 2.8520
Epoch 74, Avg Train Loss: 2.8496, Avg Validation Loss: 2.8509
Epoch 75, Avg Train Loss: 2.8502, Avg Validation Loss: 2.8507
Epoch 76, Avg Train Loss: 2.8491, Avg Validation Loss: 2.8506
Epoch 77, Avg Train Loss: 2.8487, Avg Validation Loss: 2.8506
Epoch 78, Avg Train Loss: 2.8490, Avg Validation Loss: 2.8495
Epoch 79, Avg Train Loss: 2.8491, Avg Validation Loss: 2.8512
