/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_6_4_128_6_719321
Epoch 0, Avg Train Loss: 8.9905, Avg Validation Loss: 5.3770
Epoch 1, Avg Train Loss: 4.4777, Avg Validation Loss: 3.9923
Epoch 2, Avg Train Loss: 3.7983, Avg Validation Loss: 3.6074
Epoch 3, Avg Train Loss: 3.4536, Avg Validation Loss: 3.2912
Epoch 4, Avg Train Loss: 3.2135, Avg Validation Loss: 3.1325
Epoch 5, Avg Train Loss: 3.0978, Avg Validation Loss: 3.0510
Epoch 6, Avg Train Loss: 3.0325, Avg Validation Loss: 3.0000
Epoch 7, Avg Train Loss: 2.9933, Avg Validation Loss: 2.9690
Epoch 8, Avg Train Loss: 2.9651, Avg Validation Loss: 2.9432
Epoch 9, Avg Train Loss: 2.9460, Avg Validation Loss: 2.9265
Epoch 10, Avg Train Loss: 2.9317, Avg Validation Loss: 2.9178
Epoch 11, Avg Train Loss: 2.9226, Avg Validation Loss: 2.9040
Epoch 12, Avg Train Loss: 2.9130, Avg Validation Loss: 2.8976
Epoch 13, Avg Train Loss: 2.9054, Avg Validation Loss: 2.8909
Epoch 14, Avg Train Loss: 2.8986, Avg Validation Loss: 2.8845
Epoch 15, Avg Train Loss: 2.8938, Avg Validation Loss: 2.8794
Epoch 16, Avg Train Loss: 2.8886, Avg Validation Loss: 2.8751
Epoch 17, Avg Train Loss: 2.8848, Avg Validation Loss: 2.8728
Epoch 18, Avg Train Loss: 2.8814, Avg Validation Loss: 2.8685
Epoch 19, Avg Train Loss: 2.8793, Avg Validation Loss: 2.8657
Epoch 20, Avg Train Loss: 2.8773, Avg Validation Loss: 2.8640
Epoch 21, Avg Train Loss: 2.8747, Avg Validation Loss: 2.8640
Epoch 22, Avg Train Loss: 2.8726, Avg Validation Loss: 2.8605
Epoch 23, Avg Train Loss: 2.8703, Avg Validation Loss: 2.8596
Epoch 24, Avg Train Loss: 2.8690, Avg Validation Loss: 2.8572
Epoch 25, Avg Train Loss: 2.8672, Avg Validation Loss: 2.8564
Epoch 26, Avg Train Loss: 2.8654, Avg Validation Loss: 2.8548
Epoch 27, Avg Train Loss: 2.8654, Avg Validation Loss: 2.8536
Epoch 28, Avg Train Loss: 2.8637, Avg Validation Loss: 2.8536
Epoch 29, Avg Train Loss: 2.8624, Avg Validation Loss: 2.8532
Epoch 30, Avg Train Loss: 2.8612, Avg Validation Loss: 2.8525
Epoch 31, Avg Train Loss: 2.8606, Avg Validation Loss: 2.8510
Epoch 32, Avg Train Loss: 2.8597, Avg Validation Loss: 2.8490
Epoch 33, Avg Train Loss: 2.8585, Avg Validation Loss: 2.8487
Epoch 34, Avg Train Loss: 2.8577, Avg Validation Loss: 2.8473
Epoch 35, Avg Train Loss: 2.8581, Avg Validation Loss: 2.8469
Epoch 36, Avg Train Loss: 2.8567, Avg Validation Loss: 2.8479
Epoch 37, Avg Train Loss: 2.8563, Avg Validation Loss: 2.8464
Epoch 38, Avg Train Loss: 2.8558, Avg Validation Loss: 2.8460
Epoch 39, Avg Train Loss: 2.8563, Avg Validation Loss: 2.8456
Epoch 40, Avg Train Loss: 2.8541, Avg Validation Loss: 2.8448
Epoch 41, Avg Train Loss: 2.8542, Avg Validation Loss: 2.8457
Epoch 42, Avg Train Loss: 2.8532, Avg Validation Loss: 2.8447
Epoch 43, Avg Train Loss: 2.8531, Avg Validation Loss: 2.8464
Epoch 44, Avg Train Loss: 2.8519, Avg Validation Loss: 2.8450
Epoch 45, Avg Train Loss: 2.8530, Avg Validation Loss: 2.8458
Epoch 46, Avg Train Loss: 2.8521, Avg Validation Loss: 2.8447
Epoch 47, Avg Train Loss: 2.8522, Avg Validation Loss: 2.8462
Epoch 48, Avg Train Loss: 2.8516, Avg Validation Loss: 2.8469
Epoch 49, Avg Train Loss: 2.8524, Avg Validation Loss: 2.8429
Epoch 50, Avg Train Loss: 2.8512, Avg Validation Loss: 2.8437
Epoch 51, Avg Train Loss: 2.8506, Avg Validation Loss: 2.8441
Epoch 52, Avg Train Loss: 2.8504, Avg Validation Loss: 2.8425
Epoch 53, Avg Train Loss: 2.8501, Avg Validation Loss: 2.8415
Epoch 54, Avg Train Loss: 2.8494, Avg Validation Loss: 2.8420
Epoch 55, Avg Train Loss: 2.8500, Avg Validation Loss: 2.8428
Epoch 56, Avg Train Loss: 2.8498, Avg Validation Loss: 2.8424
Epoch 57, Avg Train Loss: 2.8490, Avg Validation Loss: 2.8408
Epoch 58, Avg Train Loss: 2.8488, Avg Validation Loss: 2.8421
Epoch 59, Avg Train Loss: 2.8497, Avg Validation Loss: 2.8457
Epoch 60, Avg Train Loss: 2.8487, Avg Validation Loss: 2.8416
Epoch 61, Avg Train Loss: 2.8483, Avg Validation Loss: 2.8466
Epoch 62, Avg Train Loss: 2.8490, Avg Validation Loss: 2.8427
Epoch 63, Avg Train Loss: 2.8486, Avg Validation Loss: 2.8420
Epoch 64, Avg Train Loss: 2.8482, Avg Validation Loss: 2.8503
Epoch 65, Avg Train Loss: 2.8490, Avg Validation Loss: 2.8410
Epoch 66, Avg Train Loss: 2.8487, Avg Validation Loss: 2.8484
Early stopping triggered
Best model loaded successfully.
KL divergence saved successfully.
KL divergence saved successfully.
