/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_2_4_16_8_857752
Epoch 0, Avg Train Loss: 4.1583, Avg Validation Loss: 4.0555
Epoch 1, Avg Train Loss: 3.9860, Avg Validation Loss: 3.8884
Epoch 2, Avg Train Loss: 3.8247, Avg Validation Loss: 3.7329
Epoch 3, Avg Train Loss: 3.6766, Avg Validation Loss: 3.5919
Epoch 4, Avg Train Loss: 3.5439, Avg Validation Loss: 3.4678
Epoch 5, Avg Train Loss: 3.4285, Avg Validation Loss: 3.3627
Epoch 6, Avg Train Loss: 3.3328, Avg Validation Loss: 3.2778
Epoch 7, Avg Train Loss: 3.2569, Avg Validation Loss: 3.2130
Epoch 8, Avg Train Loss: 3.1996, Avg Validation Loss: 3.1656
Epoch 9, Avg Train Loss: 3.1585, Avg Validation Loss: 3.1323
Epoch 10, Avg Train Loss: 3.1300, Avg Validation Loss: 3.1089
Epoch 11, Avg Train Loss: 3.1092, Avg Validation Loss: 3.0923
Epoch 12, Avg Train Loss: 3.0941, Avg Validation Loss: 3.0794
Epoch 13, Avg Train Loss: 3.0819, Avg Validation Loss: 3.0688
Epoch 14, Avg Train Loss: 3.0719, Avg Validation Loss: 3.0595
Epoch 15, Avg Train Loss: 3.0629, Avg Validation Loss: 3.0511
Epoch 16, Avg Train Loss: 3.0545, Avg Validation Loss: 3.0431
Epoch 17, Avg Train Loss: 3.0466, Avg Validation Loss: 3.0355
Epoch 18, Avg Train Loss: 3.0393, Avg Validation Loss: 3.0283
Epoch 19, Avg Train Loss: 3.0323, Avg Validation Loss: 3.0213
Epoch 20, Avg Train Loss: 3.0254, Avg Validation Loss: 3.0147
Epoch 21, Avg Train Loss: 3.0187, Avg Validation Loss: 3.0081
Epoch 22, Avg Train Loss: 3.0124, Avg Validation Loss: 3.0019
Epoch 23, Avg Train Loss: 3.0064, Avg Validation Loss: 2.9960
Epoch 24, Avg Train Loss: 3.0004, Avg Validation Loss: 2.9901
Epoch 25, Avg Train Loss: 2.9946, Avg Validation Loss: 2.9844
Epoch 26, Avg Train Loss: 2.9889, Avg Validation Loss: 2.9787
Epoch 27, Avg Train Loss: 2.9839, Avg Validation Loss: 2.9732
Epoch 28, Avg Train Loss: 2.9783, Avg Validation Loss: 2.9677
Epoch 29, Avg Train Loss: 2.9723, Avg Validation Loss: 2.9624
Epoch 30, Avg Train Loss: 2.9673, Avg Validation Loss: 2.9571
Epoch 31, Avg Train Loss: 2.9623, Avg Validation Loss: 2.9519
Epoch 32, Avg Train Loss: 2.9572, Avg Validation Loss: 2.9468
Epoch 33, Avg Train Loss: 2.9522, Avg Validation Loss: 2.9419
Epoch 34, Avg Train Loss: 2.9476, Avg Validation Loss: 2.9371
Epoch 35, Avg Train Loss: 2.9427, Avg Validation Loss: 2.9325
Epoch 36, Avg Train Loss: 2.9384, Avg Validation Loss: 2.9280
Epoch 37, Avg Train Loss: 2.9341, Avg Validation Loss: 2.9236
Epoch 38, Avg Train Loss: 2.9293, Avg Validation Loss: 2.9195
Epoch 39, Avg Train Loss: 2.9257, Avg Validation Loss: 2.9155
Epoch 40, Avg Train Loss: 2.9218, Avg Validation Loss: 2.9117
Epoch 41, Avg Train Loss: 2.9185, Avg Validation Loss: 2.9080
Epoch 42, Avg Train Loss: 2.9146, Avg Validation Loss: 2.9045
Epoch 43, Avg Train Loss: 2.9106, Avg Validation Loss: 2.9011
Epoch 44, Avg Train Loss: 2.9079, Avg Validation Loss: 2.8978
Epoch 45, Avg Train Loss: 2.9046, Avg Validation Loss: 2.8947
Epoch 46, Avg Train Loss: 2.9019, Avg Validation Loss: 2.8918
Epoch 47, Avg Train Loss: 2.8985, Avg Validation Loss: 2.8889
Epoch 48, Avg Train Loss: 2.8960, Avg Validation Loss: 2.8864
Epoch 49, Avg Train Loss: 2.8937, Avg Validation Loss: 2.8838
Epoch 50, Avg Train Loss: 2.8915, Avg Validation Loss: 2.8814
Epoch 51, Avg Train Loss: 2.8891, Avg Validation Loss: 2.8793
Epoch 52, Avg Train Loss: 2.8869, Avg Validation Loss: 2.8773
Epoch 53, Avg Train Loss: 2.8849, Avg Validation Loss: 2.8753
Epoch 54, Avg Train Loss: 2.8827, Avg Validation Loss: 2.8736
Epoch 55, Avg Train Loss: 2.8814, Avg Validation Loss: 2.8719
Epoch 56, Avg Train Loss: 2.8805, Avg Validation Loss: 2.8701
Epoch 57, Avg Train Loss: 2.8785, Avg Validation Loss: 2.8686
Epoch 58, Avg Train Loss: 2.8769, Avg Validation Loss: 2.8674
Epoch 59, Avg Train Loss: 2.8754, Avg Validation Loss: 2.8658
Epoch 60, Avg Train Loss: 2.8738, Avg Validation Loss: 2.8648
Epoch 61, Avg Train Loss: 2.8725, Avg Validation Loss: 2.8632
Epoch 62, Avg Train Loss: 2.8711, Avg Validation Loss: 2.8622
Epoch 63, Avg Train Loss: 2.8704, Avg Validation Loss: 2.8608
Epoch 64, Avg Train Loss: 2.8694, Avg Validation Loss: 2.8600
Epoch 65, Avg Train Loss: 2.8679, Avg Validation Loss: 2.8589
Epoch 66, Avg Train Loss: 2.8672, Avg Validation Loss: 2.8581
Epoch 67, Avg Train Loss: 2.8663, Avg Validation Loss: 2.8571
Epoch 68, Avg Train Loss: 2.8655, Avg Validation Loss: 2.8564
Epoch 69, Avg Train Loss: 2.8652, Avg Validation Loss: 2.8560
Epoch 70, Avg Train Loss: 2.8638, Avg Validation Loss: 2.8549
Epoch 71, Avg Train Loss: 2.8632, Avg Validation Loss: 2.8543
Epoch 72, Avg Train Loss: 2.8621, Avg Validation Loss: 2.8534
Epoch 73, Avg Train Loss: 2.8616, Avg Validation Loss: 2.8528
Epoch 74, Avg Train Loss: 2.8612, Avg Validation Loss: 2.8523
Epoch 75, Avg Train Loss: 2.8602, Avg Validation Loss: 2.8515
Epoch 76, Avg Train Loss: 2.8598, Avg Validation Loss: 2.8510
Epoch 77, Avg Train Loss: 2.8594, Avg Validation Loss: 2.8505
Epoch 78, Avg Train Loss: 2.8585, Avg Validation Loss: 2.8496
Epoch 79, Avg Train Loss: 2.8581, Avg Validation Loss: 2.8492
Epoch 80, Avg Train Loss: 2.8574, Avg Validation Loss: 2.8488
Epoch 81, Avg Train Loss: 2.8572, Avg Validation Loss: 2.8484
Epoch 82, Avg Train Loss: 2.8568, Avg Validation Loss: 2.8480
Epoch 83, Avg Train Loss: 2.8565, Avg Validation Loss: 2.8473
Epoch 84, Avg Train Loss: 2.8557, Avg Validation Loss: 2.8472
Epoch 85, Avg Train Loss: 2.8555, Avg Validation Loss: 2.8467
Epoch 86, Avg Train Loss: 2.8551, Avg Validation Loss: 2.8463
Epoch 87, Avg Train Loss: 2.8542, Avg Validation Loss: 2.8460
Epoch 88, Avg Train Loss: 2.8535, Avg Validation Loss: 2.8456
Epoch 89, Avg Train Loss: 2.8534, Avg Validation Loss: 2.8454
Epoch 90, Avg Train Loss: 2.8529, Avg Validation Loss: 2.8452
Epoch 91, Avg Train Loss: 2.8526, Avg Validation Loss: 2.8444
Epoch 92, Avg Train Loss: 2.8523, Avg Validation Loss: 2.8441
Epoch 93, Avg Train Loss: 2.8519, Avg Validation Loss: 2.8439
Epoch 94, Avg Train Loss: 2.8519, Avg Validation Loss: 2.8437
Epoch 95, Avg Train Loss: 2.8513, Avg Validation Loss: 2.8434
Epoch 96, Avg Train Loss: 2.8510, Avg Validation Loss: 2.8436
Epoch 97, Avg Train Loss: 2.8505, Avg Validation Loss: 2.8427
Epoch 98, Avg Train Loss: 2.8503, Avg Validation Loss: 2.8425
Epoch 99, Avg Train Loss: 2.8503, Avg Validation Loss: 2.8423
Epoch 100, Avg Train Loss: 2.8494, Avg Validation Loss: 2.8421
Epoch 101, Avg Train Loss: 2.8490, Avg Validation Loss: 2.8420
Epoch 102, Avg Train Loss: 2.8493, Avg Validation Loss: 2.8414
Epoch 103, Avg Train Loss: 2.8487, Avg Validation Loss: 2.8411
Epoch 104, Avg Train Loss: 2.8486, Avg Validation Loss: 2.8409
Epoch 105, Avg Train Loss: 2.8483, Avg Validation Loss: 2.8406
Epoch 106, Avg Train Loss: 2.8482, Avg Validation Loss: 2.8406
Epoch 107, Avg Train Loss: 2.8477, Avg Validation Loss: 2.8410
Epoch 108, Avg Train Loss: 2.8472, Avg Validation Loss: 2.8404
Epoch 109, Avg Train Loss: 2.8478, Avg Validation Loss: 2.8399
Epoch 110, Avg Train Loss: 2.8470, Avg Validation Loss: 2.8397
Epoch 111, Avg Train Loss: 2.8473, Avg Validation Loss: 2.8399
Epoch 112, Avg Train Loss: 2.8471, Avg Validation Loss: 2.8395
Epoch 113, Avg Train Loss: 2.8469, Avg Validation Loss: 2.8398
Epoch 114, Avg Train Loss: 2.8461, Avg Validation Loss: 2.8395
Epoch 115, Avg Train Loss: 2.8463, Avg Validation Loss: 2.8393
Epoch 116, Avg Train Loss: 2.8468, Avg Validation Loss: 2.8394
Epoch 117, Avg Train Loss: 2.8463, Avg Validation Loss: 2.8394
Epoch 118, Avg Train Loss: 2.8458, Avg Validation Loss: 2.8392
Epoch 119, Avg Train Loss: 2.8463, Avg Validation Loss: 2.8389
Epoch 120, Avg Train Loss: 2.8456, Avg Validation Loss: 2.8394
Epoch 121, Avg Train Loss: 2.8455, Avg Validation Loss: 2.8391
Epoch 122, Avg Train Loss: 2.8454, Avg Validation Loss: 2.8384
Epoch 123, Avg Train Loss: 2.8456, Avg Validation Loss: 2.8384
Epoch 124, Avg Train Loss: 2.8450, Avg Validation Loss: 2.8381
Epoch 125, Avg Train Loss: 2.8451, Avg Validation Loss: 2.8382
Epoch 126, Avg Train Loss: 2.8448, Avg Validation Loss: 2.8381
Epoch 127, Avg Train Loss: 2.8446, Avg Validation Loss: 2.8384
Epoch 128, Avg Train Loss: 2.8447, Avg Validation Loss: 2.8385
Epoch 129, Avg Train Loss: 2.8447, Avg Validation Loss: 2.8388
Epoch 130, Avg Train Loss: 2.8443, Avg Validation Loss: 2.8382
Epoch 131, Avg Train Loss: 2.8446, Avg Validation Loss: 2.8380
Epoch 132, Avg Train Loss: 2.8442, Avg Validation Loss: 2.8376
Epoch 133, Avg Train Loss: 2.8441, Avg Validation Loss: 2.8375
Epoch 134, Avg Train Loss: 2.8442, Avg Validation Loss: 2.8376
Epoch 135, Avg Train Loss: 2.8442, Avg Validation Loss: 2.8376
Epoch 136, Avg Train Loss: 2.8438, Avg Validation Loss: 2.8376
Epoch 137, Avg Train Loss: 2.8436, Avg Validation Loss: 2.8372
Epoch 138, Avg Train Loss: 2.8439, Avg Validation Loss: 2.8375
Epoch 139, Avg Train Loss: 2.8438, Avg Validation Loss: 2.8371
Epoch 140, Avg Train Loss: 2.8437, Avg Validation Loss: 2.8372
Epoch 141, Avg Train Loss: 2.8436, Avg Validation Loss: 2.8376
Epoch 142, Avg Train Loss: 2.8434, Avg Validation Loss: 2.8374
Epoch 143, Avg Train Loss: 2.8437, Avg Validation Loss: 2.8377
Epoch 144, Avg Train Loss: 2.8433, Avg Validation Loss: 2.8375
Epoch 145, Avg Train Loss: 2.8434, Avg Validation Loss: 2.8376
Epoch 146, Avg Train Loss: 2.8435, Avg Validation Loss: 2.8372
Epoch 147, Avg Train Loss: 2.8431, Avg Validation Loss: 2.8381
Epoch 148, Avg Train Loss: 2.8433, Avg Validation Loss: 2.8366
Epoch 149, Avg Train Loss: 2.8434, Avg Validation Loss: 2.8369
Epoch 150, Avg Train Loss: 2.8429, Avg Validation Loss: 2.8368
Epoch 151, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8372
Epoch 152, Avg Train Loss: 2.8432, Avg Validation Loss: 2.8372
Epoch 153, Avg Train Loss: 2.8428, Avg Validation Loss: 2.8368
Epoch 154, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8365
Epoch 155, Avg Train Loss: 2.8431, Avg Validation Loss: 2.8372
Epoch 156, Avg Train Loss: 2.8425, Avg Validation Loss: 2.8367
Epoch 157, Avg Train Loss: 2.8428, Avg Validation Loss: 2.8365
Epoch 158, Avg Train Loss: 2.8425, Avg Validation Loss: 2.8363
Epoch 159, Avg Train Loss: 2.8427, Avg Validation Loss: 2.8373
Epoch 160, Avg Train Loss: 2.8425, Avg Validation Loss: 2.8363
Epoch 161, Avg Train Loss: 2.8425, Avg Validation Loss: 2.8369
Epoch 162, Avg Train Loss: 2.8424, Avg Validation Loss: 2.8365
Epoch 163, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8366
Epoch 164, Avg Train Loss: 2.8426, Avg Validation Loss: 2.8365
Epoch 165, Avg Train Loss: 2.8429, Avg Validation Loss: 2.8365
Epoch 166, Avg Train Loss: 2.8423, Avg Validation Loss: 2.8361
Epoch 167, Avg Train Loss: 2.8423, Avg Validation Loss: 2.8363
Epoch 168, Avg Train Loss: 2.8422, Avg Validation Loss: 2.8365
Epoch 169, Avg Train Loss: 2.8423, Avg Validation Loss: 2.8362
Epoch 170, Avg Train Loss: 2.8421, Avg Validation Loss: 2.8366
Epoch 171, Avg Train Loss: 2.8420, Avg Validation Loss: 2.8362
Epoch 172, Avg Train Loss: 2.8422, Avg Validation Loss: 2.8362
Epoch 173, Avg Train Loss: 2.8421, Avg Validation Loss: 2.8364
Epoch 174, Avg Train Loss: 2.8424, Avg Validation Loss: 2.8361
Epoch 175, Avg Train Loss: 2.8421, Avg Validation Loss: 2.8364
Early stopping triggered
Best model loaded successfully.
KL divergence saved successfully.
KL divergence saved successfully.
