/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_3_6_32_6_857786
Epoch 0, Avg Train Loss: 11.8609, Avg Validation Loss: 10.1748
Epoch 1, Avg Train Loss: 9.2407, Avg Validation Loss: 8.2873
Epoch 2, Avg Train Loss: 7.7955, Avg Validation Loss: 7.2274
Epoch 3, Avg Train Loss: 6.9224, Avg Validation Loss: 6.5149
Epoch 4, Avg Train Loss: 6.2858, Avg Validation Loss: 5.9557
Epoch 5, Avg Train Loss: 5.7704, Avg Validation Loss: 5.4951
Epoch 6, Avg Train Loss: 5.3311, Avg Validation Loss: 5.0846
Epoch 7, Avg Train Loss: 4.9272, Avg Validation Loss: 4.6877
Epoch 8, Avg Train Loss: 4.5267, Avg Validation Loss: 4.2840
Epoch 9, Avg Train Loss: 4.1330, Avg Validation Loss: 3.8767
Epoch 10, Avg Train Loss: 3.7607, Avg Validation Loss: 3.5777
Epoch 11, Avg Train Loss: 3.5572, Avg Validation Loss: 3.4338
Epoch 12, Avg Train Loss: 3.4396, Avg Validation Loss: 3.3401
Epoch 13, Avg Train Loss: 3.3563, Avg Validation Loss: 3.2699
Epoch 14, Avg Train Loss: 3.2937, Avg Validation Loss: 3.2143
Epoch 15, Avg Train Loss: 3.2436, Avg Validation Loss: 3.1701
Epoch 16, Avg Train Loss: 3.2045, Avg Validation Loss: 3.1342
Epoch 17, Avg Train Loss: 3.1702, Avg Validation Loss: 3.1051
Epoch 18, Avg Train Loss: 3.1443, Avg Validation Loss: 3.0821
Epoch 19, Avg Train Loss: 3.1234, Avg Validation Loss: 3.0621
Epoch 20, Avg Train Loss: 3.1022, Avg Validation Loss: 3.0457
Epoch 21, Avg Train Loss: 3.0875, Avg Validation Loss: 3.0302
Epoch 22, Avg Train Loss: 3.0717, Avg Validation Loss: 3.0164
Epoch 23, Avg Train Loss: 3.0565, Avg Validation Loss: 3.0034
Epoch 24, Avg Train Loss: 3.0444, Avg Validation Loss: 2.9906
Epoch 25, Avg Train Loss: 3.0333, Avg Validation Loss: 2.9790
Epoch 26, Avg Train Loss: 3.0203, Avg Validation Loss: 2.9673
Epoch 27, Avg Train Loss: 3.0108, Avg Validation Loss: 2.9567
Epoch 28, Avg Train Loss: 2.9993, Avg Validation Loss: 2.9464
Epoch 29, Avg Train Loss: 2.9907, Avg Validation Loss: 2.9369
Epoch 30, Avg Train Loss: 2.9807, Avg Validation Loss: 2.9279
Epoch 31, Avg Train Loss: 2.9730, Avg Validation Loss: 2.9207
Epoch 32, Avg Train Loss: 2.9647, Avg Validation Loss: 2.9132
Epoch 33, Avg Train Loss: 2.9586, Avg Validation Loss: 2.9070
Epoch 34, Avg Train Loss: 2.9518, Avg Validation Loss: 2.9013
Epoch 35, Avg Train Loss: 2.9479, Avg Validation Loss: 2.8949
Epoch 36, Avg Train Loss: 2.9428, Avg Validation Loss: 2.8905
Epoch 37, Avg Train Loss: 2.9366, Avg Validation Loss: 2.8852
Epoch 38, Avg Train Loss: 2.9302, Avg Validation Loss: 2.8807
Epoch 39, Avg Train Loss: 2.9279, Avg Validation Loss: 2.8776
Epoch 40, Avg Train Loss: 2.9221, Avg Validation Loss: 2.8734
Epoch 41, Avg Train Loss: 2.9182, Avg Validation Loss: 2.8700
Epoch 42, Avg Train Loss: 2.9127, Avg Validation Loss: 2.8669
Epoch 43, Avg Train Loss: 2.9084, Avg Validation Loss: 2.8638
Epoch 44, Avg Train Loss: 2.9069, Avg Validation Loss: 2.8611
Epoch 45, Avg Train Loss: 2.9040, Avg Validation Loss: 2.8595
Epoch 46, Avg Train Loss: 2.9012, Avg Validation Loss: 2.8565
Epoch 47, Avg Train Loss: 2.8960, Avg Validation Loss: 2.8545
Epoch 48, Avg Train Loss: 2.8948, Avg Validation Loss: 2.8527
Epoch 49, Avg Train Loss: 2.8926, Avg Validation Loss: 2.8512
Epoch 50, Avg Train Loss: 2.8906, Avg Validation Loss: 2.8498
Epoch 51, Avg Train Loss: 2.8871, Avg Validation Loss: 2.8490
Epoch 52, Avg Train Loss: 2.8873, Avg Validation Loss: 2.8474
Epoch 53, Avg Train Loss: 2.8855, Avg Validation Loss: 2.8462
Epoch 54, Avg Train Loss: 2.8823, Avg Validation Loss: 2.8451
Epoch 55, Avg Train Loss: 2.8810, Avg Validation Loss: 2.8442
Epoch 56, Avg Train Loss: 2.8786, Avg Validation Loss: 2.8430
Epoch 57, Avg Train Loss: 2.8776, Avg Validation Loss: 2.8419
Epoch 58, Avg Train Loss: 2.8763, Avg Validation Loss: 2.8416
Epoch 59, Avg Train Loss: 2.8752, Avg Validation Loss: 2.8407
Epoch 60, Avg Train Loss: 2.8738, Avg Validation Loss: 2.8408
Epoch 61, Avg Train Loss: 2.8721, Avg Validation Loss: 2.8400
Epoch 62, Avg Train Loss: 2.8704, Avg Validation Loss: 2.8388
Epoch 63, Avg Train Loss: 2.8703, Avg Validation Loss: 2.8394
Epoch 64, Avg Train Loss: 2.8684, Avg Validation Loss: 2.8379
Epoch 65, Avg Train Loss: 2.8665, Avg Validation Loss: 2.8377
Epoch 66, Avg Train Loss: 2.8661, Avg Validation Loss: 2.8374
Epoch 67, Avg Train Loss: 2.8664, Avg Validation Loss: 2.8370
Epoch 68, Avg Train Loss: 2.8644, Avg Validation Loss: 2.8366
Epoch 69, Avg Train Loss: 2.8632, Avg Validation Loss: 2.8374
Epoch 70, Avg Train Loss: 2.8635, Avg Validation Loss: 2.8360
Epoch 71, Avg Train Loss: 2.8624, Avg Validation Loss: 2.8358
Epoch 72, Avg Train Loss: 2.8619, Avg Validation Loss: 2.8351
Epoch 73, Avg Train Loss: 2.8621, Avg Validation Loss: 2.8350
Epoch 74, Avg Train Loss: 2.8614, Avg Validation Loss: 2.8346
Epoch 75, Avg Train Loss: 2.8596, Avg Validation Loss: 2.8348
Epoch 76, Avg Train Loss: 2.8593, Avg Validation Loss: 2.8341
Epoch 77, Avg Train Loss: 2.8583, Avg Validation Loss: 2.8340
