/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_5_2_128_10_718830
Epoch 0, Avg Train Loss: 4.6183, Avg Validation Loss: 3.8206
Epoch 1, Avg Train Loss: 3.5817, Avg Validation Loss: 3.3436
Epoch 2, Avg Train Loss: 3.2629, Avg Validation Loss: 3.1557
Epoch 3, Avg Train Loss: 3.1254, Avg Validation Loss: 3.0576
Epoch 4, Avg Train Loss: 3.0452, Avg Validation Loss: 2.9932
Epoch 5, Avg Train Loss: 2.9923, Avg Validation Loss: 2.9531
Epoch 6, Avg Train Loss: 2.9587, Avg Validation Loss: 2.9292
Epoch 7, Avg Train Loss: 2.9375, Avg Validation Loss: 2.9135
Epoch 8, Avg Train Loss: 2.9221, Avg Validation Loss: 2.9031
Epoch 9, Avg Train Loss: 2.9111, Avg Validation Loss: 2.8931
Epoch 10, Avg Train Loss: 2.9032, Avg Validation Loss: 2.8862
Epoch 11, Avg Train Loss: 2.8976, Avg Validation Loss: 2.8827
Epoch 12, Avg Train Loss: 2.8924, Avg Validation Loss: 2.8776
Epoch 13, Avg Train Loss: 2.8883, Avg Validation Loss: 2.8744
Epoch 14, Avg Train Loss: 2.8841, Avg Validation Loss: 2.8722
Epoch 15, Avg Train Loss: 2.8823, Avg Validation Loss: 2.8696
Epoch 16, Avg Train Loss: 2.8793, Avg Validation Loss: 2.8696
Epoch 17, Avg Train Loss: 2.8769, Avg Validation Loss: 2.8671
Epoch 18, Avg Train Loss: 2.8750, Avg Validation Loss: 2.8675
Epoch 19, Avg Train Loss: 2.8736, Avg Validation Loss: 2.8640
Epoch 20, Avg Train Loss: 2.8709, Avg Validation Loss: 2.8624
Epoch 21, Avg Train Loss: 2.8695, Avg Validation Loss: 2.8606
Epoch 22, Avg Train Loss: 2.8688, Avg Validation Loss: 2.8590
Epoch 23, Avg Train Loss: 2.8675, Avg Validation Loss: 2.8582
Epoch 24, Avg Train Loss: 2.8659, Avg Validation Loss: 2.8572
Epoch 25, Avg Train Loss: 2.8647, Avg Validation Loss: 2.8565
Epoch 26, Avg Train Loss: 2.8635, Avg Validation Loss: 2.8546
Epoch 27, Avg Train Loss: 2.8626, Avg Validation Loss: 2.8536
Epoch 28, Avg Train Loss: 2.8621, Avg Validation Loss: 2.8528
Epoch 29, Avg Train Loss: 2.8618, Avg Validation Loss: 2.8513
Epoch 30, Avg Train Loss: 2.8606, Avg Validation Loss: 2.8526
Epoch 31, Avg Train Loss: 2.8600, Avg Validation Loss: 2.8503
Epoch 32, Avg Train Loss: 2.8595, Avg Validation Loss: 2.8495
Epoch 33, Avg Train Loss: 2.8583, Avg Validation Loss: 2.8490
Epoch 34, Avg Train Loss: 2.8585, Avg Validation Loss: 2.8503
