/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_4_4_64_6_857769
Epoch 0, Avg Train Loss: 4.3857, Avg Validation Loss: 3.6857
Epoch 1, Avg Train Loss: 3.4854, Avg Validation Loss: 3.3645
Epoch 2, Avg Train Loss: 3.2909, Avg Validation Loss: 3.2359
Epoch 3, Avg Train Loss: 3.1934, Avg Validation Loss: 3.1579
Epoch 4, Avg Train Loss: 3.1287, Avg Validation Loss: 3.1029
Epoch 5, Avg Train Loss: 3.0808, Avg Validation Loss: 3.0611
Epoch 6, Avg Train Loss: 3.0436, Avg Validation Loss: 3.0275
Epoch 7, Avg Train Loss: 3.0142, Avg Validation Loss: 3.0009
Epoch 8, Avg Train Loss: 2.9907, Avg Validation Loss: 2.9797
Epoch 9, Avg Train Loss: 2.9721, Avg Validation Loss: 2.9622
Epoch 10, Avg Train Loss: 2.9574, Avg Validation Loss: 2.9489
Epoch 11, Avg Train Loss: 2.9468, Avg Validation Loss: 2.9379
Epoch 12, Avg Train Loss: 2.9370, Avg Validation Loss: 2.9282
Epoch 13, Avg Train Loss: 2.9287, Avg Validation Loss: 2.9202
Epoch 14, Avg Train Loss: 2.9219, Avg Validation Loss: 2.9137
Epoch 15, Avg Train Loss: 2.9156, Avg Validation Loss: 2.9069
Epoch 16, Avg Train Loss: 2.9110, Avg Validation Loss: 2.9009
Epoch 17, Avg Train Loss: 2.9061, Avg Validation Loss: 2.8964
Epoch 18, Avg Train Loss: 2.9028, Avg Validation Loss: 2.8928
Epoch 19, Avg Train Loss: 2.8986, Avg Validation Loss: 2.8893
Epoch 20, Avg Train Loss: 2.8954, Avg Validation Loss: 2.8865
Epoch 21, Avg Train Loss: 2.8920, Avg Validation Loss: 2.8840
Epoch 22, Avg Train Loss: 2.8900, Avg Validation Loss: 2.8814
Epoch 23, Avg Train Loss: 2.8876, Avg Validation Loss: 2.8791
Epoch 24, Avg Train Loss: 2.8851, Avg Validation Loss: 2.8768
Epoch 25, Avg Train Loss: 2.8835, Avg Validation Loss: 2.8762
Epoch 26, Avg Train Loss: 2.8809, Avg Validation Loss: 2.8727
Epoch 27, Avg Train Loss: 2.8794, Avg Validation Loss: 2.8715
Epoch 28, Avg Train Loss: 2.8774, Avg Validation Loss: 2.8694
Epoch 29, Avg Train Loss: 2.8755, Avg Validation Loss: 2.8677
Epoch 30, Avg Train Loss: 2.8740, Avg Validation Loss: 2.8666
Epoch 31, Avg Train Loss: 2.8731, Avg Validation Loss: 2.8665
Epoch 32, Avg Train Loss: 2.8717, Avg Validation Loss: 2.8644
Epoch 33, Avg Train Loss: 2.8700, Avg Validation Loss: 2.8626
Epoch 34, Avg Train Loss: 2.8678, Avg Validation Loss: 2.8612
Epoch 35, Avg Train Loss: 2.8677, Avg Validation Loss: 2.8601
Epoch 36, Avg Train Loss: 2.8656, Avg Validation Loss: 2.8595
Epoch 37, Avg Train Loss: 2.8642, Avg Validation Loss: 2.8597
Epoch 38, Avg Train Loss: 2.8638, Avg Validation Loss: 2.8573
Epoch 39, Avg Train Loss: 2.8628, Avg Validation Loss: 2.8561
Epoch 40, Avg Train Loss: 2.8631, Avg Validation Loss: 2.8555
Epoch 41, Avg Train Loss: 2.8613, Avg Validation Loss: 2.8563
Epoch 42, Avg Train Loss: 2.8607, Avg Validation Loss: 2.8538
Epoch 43, Avg Train Loss: 2.8589, Avg Validation Loss: 2.8537
Epoch 44, Avg Train Loss: 2.8593, Avg Validation Loss: 2.8545
Epoch 45, Avg Train Loss: 2.8580, Avg Validation Loss: 2.8527
Epoch 46, Avg Train Loss: 2.8577, Avg Validation Loss: 2.8533
Epoch 47, Avg Train Loss: 2.8567, Avg Validation Loss: 2.8525
Epoch 48, Avg Train Loss: 2.8564, Avg Validation Loss: 2.8508
Epoch 49, Avg Train Loss: 2.8557, Avg Validation Loss: 2.8501
Epoch 50, Avg Train Loss: 2.8551, Avg Validation Loss: 2.8504
Epoch 51, Avg Train Loss: 2.8549, Avg Validation Loss: 2.8492
Epoch 52, Avg Train Loss: 2.8541, Avg Validation Loss: 2.8509
Epoch 53, Avg Train Loss: 2.8538, Avg Validation Loss: 2.8512
Epoch 54, Avg Train Loss: 2.8537, Avg Validation Loss: 2.8494
Epoch 55, Avg Train Loss: 2.8530, Avg Validation Loss: 2.8496
