/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_3_4_32_12_718998
Epoch 0, Avg Train Loss: 7.8311, Avg Validation Loss: 6.7497
Epoch 1, Avg Train Loss: 6.1108, Avg Validation Loss: 5.4303
Epoch 2, Avg Train Loss: 5.0663, Avg Validation Loss: 4.6459
Epoch 3, Avg Train Loss: 4.4364, Avg Validation Loss: 4.1957
Epoch 4, Avg Train Loss: 4.0760, Avg Validation Loss: 3.9380
Epoch 5, Avg Train Loss: 3.8601, Avg Validation Loss: 3.7696
Epoch 6, Avg Train Loss: 3.7123, Avg Validation Loss: 3.6475
Epoch 7, Avg Train Loss: 3.6002, Avg Validation Loss: 3.5503
Epoch 8, Avg Train Loss: 3.5108, Avg Validation Loss: 3.4707
Epoch 9, Avg Train Loss: 3.4375, Avg Validation Loss: 3.4055
Epoch 10, Avg Train Loss: 3.3784, Avg Validation Loss: 3.3519
Epoch 11, Avg Train Loss: 3.3329, Avg Validation Loss: 3.3102
Epoch 12, Avg Train Loss: 3.2930, Avg Validation Loss: 3.2759
Epoch 13, Avg Train Loss: 3.2604, Avg Validation Loss: 3.2457
Epoch 14, Avg Train Loss: 3.2326, Avg Validation Loss: 3.2170
Epoch 15, Avg Train Loss: 3.2034, Avg Validation Loss: 3.1910
Epoch 16, Avg Train Loss: 3.1781, Avg Validation Loss: 3.1680
Epoch 17, Avg Train Loss: 3.1556, Avg Validation Loss: 3.1475
Epoch 18, Avg Train Loss: 3.1354, Avg Validation Loss: 3.1296
Epoch 19, Avg Train Loss: 3.1179, Avg Validation Loss: 3.1130
Epoch 20, Avg Train Loss: 3.1015, Avg Validation Loss: 3.0979
Epoch 21, Avg Train Loss: 3.0868, Avg Validation Loss: 3.0835
Epoch 22, Avg Train Loss: 3.0736, Avg Validation Loss: 3.0709
Epoch 23, Avg Train Loss: 3.0617, Avg Validation Loss: 3.0586
Epoch 24, Avg Train Loss: 3.0488, Avg Validation Loss: 3.0468
Epoch 25, Avg Train Loss: 3.0377, Avg Validation Loss: 3.0357
Epoch 26, Avg Train Loss: 3.0269, Avg Validation Loss: 3.0250
Epoch 27, Avg Train Loss: 3.0164, Avg Validation Loss: 3.0148
Epoch 28, Avg Train Loss: 3.0066, Avg Validation Loss: 3.0054
Epoch 29, Avg Train Loss: 2.9974, Avg Validation Loss: 2.9958
Epoch 30, Avg Train Loss: 2.9885, Avg Validation Loss: 2.9869
Epoch 31, Avg Train Loss: 2.9801, Avg Validation Loss: 2.9779
Epoch 32, Avg Train Loss: 2.9713, Avg Validation Loss: 2.9695
Epoch 33, Avg Train Loss: 2.9640, Avg Validation Loss: 2.9605
Epoch 34, Avg Train Loss: 2.9565, Avg Validation Loss: 2.9534
Epoch 35, Avg Train Loss: 2.9487, Avg Validation Loss: 2.9455
Epoch 36, Avg Train Loss: 2.9428, Avg Validation Loss: 2.9389
Epoch 37, Avg Train Loss: 2.9353, Avg Validation Loss: 2.9323
Epoch 38, Avg Train Loss: 2.9296, Avg Validation Loss: 2.9263
Epoch 39, Avg Train Loss: 2.9247, Avg Validation Loss: 2.9204
Epoch 40, Avg Train Loss: 2.9186, Avg Validation Loss: 2.9148
Epoch 41, Avg Train Loss: 2.9132, Avg Validation Loss: 2.9096
Epoch 42, Avg Train Loss: 2.9094, Avg Validation Loss: 2.9048
Epoch 43, Avg Train Loss: 2.9053, Avg Validation Loss: 2.9003
Epoch 44, Avg Train Loss: 2.9005, Avg Validation Loss: 2.8961
