/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_4_4_64_8_716236
Epoch 0, Avg Train Loss: 6.1847, Avg Validation Loss: 4.7795
Epoch 1, Avg Train Loss: 4.2718, Avg Validation Loss: 3.9429
Epoch 2, Avg Train Loss: 3.7550, Avg Validation Loss: 3.6293
Epoch 3, Avg Train Loss: 3.5008, Avg Validation Loss: 3.4244
Epoch 4, Avg Train Loss: 3.3250, Avg Validation Loss: 3.2759
Epoch 5, Avg Train Loss: 3.2019, Avg Validation Loss: 3.1704
Epoch 6, Avg Train Loss: 3.1171, Avg Validation Loss: 3.0980
Epoch 7, Avg Train Loss: 3.0587, Avg Validation Loss: 3.0488
Epoch 8, Avg Train Loss: 3.0186, Avg Validation Loss: 3.0153
Epoch 9, Avg Train Loss: 2.9906, Avg Validation Loss: 2.9912
Epoch 10, Avg Train Loss: 2.9712, Avg Validation Loss: 2.9734
Epoch 11, Avg Train Loss: 2.9568, Avg Validation Loss: 2.9607
Epoch 12, Avg Train Loss: 2.9461, Avg Validation Loss: 2.9504
Epoch 13, Avg Train Loss: 2.9378, Avg Validation Loss: 2.9424
Epoch 14, Avg Train Loss: 2.9306, Avg Validation Loss: 2.9359
Epoch 15, Avg Train Loss: 2.9265, Avg Validation Loss: 2.9304
Epoch 16, Avg Train Loss: 2.9212, Avg Validation Loss: 2.9257
Epoch 17, Avg Train Loss: 2.9177, Avg Validation Loss: 2.9220
Epoch 18, Avg Train Loss: 2.9138, Avg Validation Loss: 2.9186
Epoch 19, Avg Train Loss: 2.9111, Avg Validation Loss: 2.9158
Epoch 20, Avg Train Loss: 2.9084, Avg Validation Loss: 2.9132
Epoch 21, Avg Train Loss: 2.9065, Avg Validation Loss: 2.9108
Epoch 22, Avg Train Loss: 2.9041, Avg Validation Loss: 2.9088
Epoch 23, Avg Train Loss: 2.9019, Avg Validation Loss: 2.9066
Epoch 24, Avg Train Loss: 2.8999, Avg Validation Loss: 2.9045
Epoch 25, Avg Train Loss: 2.8984, Avg Validation Loss: 2.9029
Epoch 26, Avg Train Loss: 2.8961, Avg Validation Loss: 2.9011
Epoch 27, Avg Train Loss: 2.8945, Avg Validation Loss: 2.8994
Epoch 28, Avg Train Loss: 2.8932, Avg Validation Loss: 2.8976
Epoch 29, Avg Train Loss: 2.8907, Avg Validation Loss: 2.8959
Epoch 30, Avg Train Loss: 2.8891, Avg Validation Loss: 2.8944
