/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_gaussians_outputs/job_4_6_64_6_857796
Epoch 0, Avg Train Loss: 4.4082, Avg Validation Loss: 3.9525
Epoch 1, Avg Train Loss: 3.7824, Avg Validation Loss: 3.6164
Epoch 2, Avg Train Loss: 3.5167, Avg Validation Loss: 3.4059
Epoch 3, Avg Train Loss: 3.3360, Avg Validation Loss: 3.2518
Epoch 4, Avg Train Loss: 3.1988, Avg Validation Loss: 3.1269
Epoch 5, Avg Train Loss: 3.0759, Avg Validation Loss: 3.0084
Epoch 6, Avg Train Loss: 2.9777, Avg Validation Loss: 2.9419
Epoch 7, Avg Train Loss: 2.9377, Avg Validation Loss: 2.9202
Epoch 8, Avg Train Loss: 2.9228, Avg Validation Loss: 2.9087
Epoch 9, Avg Train Loss: 2.9122, Avg Validation Loss: 2.9002
Epoch 10, Avg Train Loss: 2.9051, Avg Validation Loss: 2.8932
Epoch 11, Avg Train Loss: 2.8987, Avg Validation Loss: 2.8872
Epoch 12, Avg Train Loss: 2.8927, Avg Validation Loss: 2.8820
Epoch 13, Avg Train Loss: 2.8876, Avg Validation Loss: 2.8771
Epoch 14, Avg Train Loss: 2.8833, Avg Validation Loss: 2.8724
Epoch 15, Avg Train Loss: 2.8790, Avg Validation Loss: 2.8689
Epoch 16, Avg Train Loss: 2.8752, Avg Validation Loss: 2.8655
Epoch 17, Avg Train Loss: 2.8721, Avg Validation Loss: 2.8615
Epoch 18, Avg Train Loss: 2.8694, Avg Validation Loss: 2.8586
Epoch 19, Avg Train Loss: 2.8674, Avg Validation Loss: 2.8565
Epoch 20, Avg Train Loss: 2.8648, Avg Validation Loss: 2.8548
Epoch 21, Avg Train Loss: 2.8629, Avg Validation Loss: 2.8531
Epoch 22, Avg Train Loss: 2.8624, Avg Validation Loss: 2.8521
Epoch 23, Avg Train Loss: 2.8603, Avg Validation Loss: 2.8514
Epoch 24, Avg Train Loss: 2.8602, Avg Validation Loss: 2.8502
Epoch 25, Avg Train Loss: 2.8589, Avg Validation Loss: 2.8492
Epoch 26, Avg Train Loss: 2.8585, Avg Validation Loss: 2.8487
Epoch 27, Avg Train Loss: 2.8570, Avg Validation Loss: 2.8482
Epoch 28, Avg Train Loss: 2.8574, Avg Validation Loss: 2.8488
Epoch 29, Avg Train Loss: 2.8561, Avg Validation Loss: 2.8476
Epoch 30, Avg Train Loss: 2.8556, Avg Validation Loss: 2.8462
Epoch 31, Avg Train Loss: 2.8550, Avg Validation Loss: 2.8463
Epoch 32, Avg Train Loss: 2.8550, Avg Validation Loss: 2.8467
Epoch 33, Avg Train Loss: 2.8547, Avg Validation Loss: 2.8453
Epoch 34, Avg Train Loss: 2.8541, Avg Validation Loss: 2.8459
Epoch 35, Avg Train Loss: 2.8529, Avg Validation Loss: 2.8462
Epoch 36, Avg Train Loss: 2.8536, Avg Validation Loss: 2.8442
Epoch 37, Avg Train Loss: 2.8527, Avg Validation Loss: 2.8441
Epoch 38, Avg Train Loss: 2.8528, Avg Validation Loss: 2.8444
Epoch 39, Avg Train Loss: 2.8520, Avg Validation Loss: 2.8440
Epoch 40, Avg Train Loss: 2.8519, Avg Validation Loss: 2.8436
Epoch 41, Avg Train Loss: 2.8520, Avg Validation Loss: 2.8439
Epoch 42, Avg Train Loss: 2.8523, Avg Validation Loss: 2.8428
Epoch 43, Avg Train Loss: 2.8513, Avg Validation Loss: 2.8423
Epoch 44, Avg Train Loss: 2.8509, Avg Validation Loss: 2.8426
Epoch 45, Avg Train Loss: 2.8502, Avg Validation Loss: 2.8419
Epoch 46, Avg Train Loss: 2.8504, Avg Validation Loss: 2.8415
Epoch 47, Avg Train Loss: 2.8497, Avg Validation Loss: 2.8422
Epoch 48, Avg Train Loss: 2.8500, Avg Validation Loss: 2.8424
Epoch 49, Avg Train Loss: 2.8497, Avg Validation Loss: 2.8412
Epoch 50, Avg Train Loss: 2.8495, Avg Validation Loss: 2.8418
Epoch 51, Avg Train Loss: 2.8493, Avg Validation Loss: 2.8402
Epoch 52, Avg Train Loss: 2.8489, Avg Validation Loss: 2.8398
Epoch 53, Avg Train Loss: 2.8490, Avg Validation Loss: 2.8408
Epoch 54, Avg Train Loss: 2.8490, Avg Validation Loss: 2.8404
Epoch 55, Avg Train Loss: 2.8481, Avg Validation Loss: 2.8402
Epoch 56, Avg Train Loss: 2.8479, Avg Validation Loss: 2.8408
Epoch 57, Avg Train Loss: 2.8481, Avg Validation Loss: 2.8405
Epoch 58, Avg Train Loss: 2.8484, Avg Validation Loss: 2.8389
Epoch 59, Avg Train Loss: 2.8476, Avg Validation Loss: 2.8391
Epoch 60, Avg Train Loss: 2.8478, Avg Validation Loss: 2.8385
Epoch 61, Avg Train Loss: 2.8473, Avg Validation Loss: 2.8398
Epoch 62, Avg Train Loss: 2.8477, Avg Validation Loss: 2.8394
Epoch 63, Avg Train Loss: 2.8475, Avg Validation Loss: 2.8399
Epoch 64, Avg Train Loss: 2.8469, Avg Validation Loss: 2.8383
Epoch 65, Avg Train Loss: 2.8469, Avg Validation Loss: 2.8402
Epoch 66, Avg Train Loss: 2.8475, Avg Validation Loss: 2.8415
Epoch 67, Avg Train Loss: 2.8470, Avg Validation Loss: 2.8383
Epoch 68, Avg Train Loss: 2.8460, Avg Validation Loss: 2.8387
Epoch 69, Avg Train Loss: 2.8471, Avg Validation Loss: 2.8411
Epoch 70, Avg Train Loss: 2.8469, Avg Validation Loss: 2.8384
Epoch 71, Avg Train Loss: 2.8463, Avg Validation Loss: 2.8378
Epoch 72, Avg Train Loss: 2.8452, Avg Validation Loss: 2.8374
Epoch 73, Avg Train Loss: 2.8459, Avg Validation Loss: 2.8381
Epoch 74, Avg Train Loss: 2.8454, Avg Validation Loss: 2.8374
Epoch 75, Avg Train Loss: 2.8451, Avg Validation Loss: 2.8398
Epoch 76, Avg Train Loss: 2.8460, Avg Validation Loss: 2.8380
Epoch 77, Avg Train Loss: 2.8453, Avg Validation Loss: 2.8400
Epoch 78, Avg Train Loss: 2.8458, Avg Validation Loss: 2.8387
Epoch 79, Avg Train Loss: 2.8453, Avg Validation Loss: 2.8390
Epoch 80, Avg Train Loss: 2.8450, Avg Validation Loss: 2.8369
Epoch 81, Avg Train Loss: 2.8451, Avg Validation Loss: 2.8368
Epoch 82, Avg Train Loss: 2.8448, Avg Validation Loss: 2.8369
Epoch 83, Avg Train Loss: 2.8451, Avg Validation Loss: 2.8406
Epoch 84, Avg Train Loss: 2.8451, Avg Validation Loss: 2.8386
Epoch 85, Avg Train Loss: 2.8458, Avg Validation Loss: 2.8371
Epoch 86, Avg Train Loss: 2.8442, Avg Validation Loss: 2.8370
Epoch 87, Avg Train Loss: 2.8453, Avg Validation Loss: 2.8368
Epoch 88, Avg Train Loss: 2.8443, Avg Validation Loss: 2.8369
Epoch 89, Avg Train Loss: 2.8445, Avg Validation Loss: 2.8365
Epoch 90, Avg Train Loss: 2.8455, Avg Validation Loss: 2.8448
Epoch 91, Avg Train Loss: 2.8456, Avg Validation Loss: 2.8390
Epoch 92, Avg Train Loss: 2.8442, Avg Validation Loss: 2.8377
Epoch 93, Avg Train Loss: 2.8444, Avg Validation Loss: 2.8360
Epoch 94, Avg Train Loss: 2.8439, Avg Validation Loss: 2.8371
Epoch 95, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8366
Epoch 96, Avg Train Loss: 2.8444, Avg Validation Loss: 2.8360
Epoch 97, Avg Train Loss: 2.8440, Avg Validation Loss: 2.8398
Epoch 98, Avg Train Loss: 2.8441, Avg Validation Loss: 2.8359
Epoch 99, Avg Train Loss: 2.8437, Avg Validation Loss: 2.8369
Epoch 100, Avg Train Loss: 2.8439, Avg Validation Loss: 2.8408
Epoch 101, Avg Train Loss: 2.8434, Avg Validation Loss: 2.8364
Epoch 102, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8367
Epoch 103, Avg Train Loss: 2.8459, Avg Validation Loss: 2.8370
Epoch 104, Avg Train Loss: 2.8432, Avg Validation Loss: 2.8396
Epoch 105, Avg Train Loss: 2.8440, Avg Validation Loss: 2.8386
Epoch 106, Avg Train Loss: 2.8432, Avg Validation Loss: 2.8373
Epoch 107, Avg Train Loss: 2.8434, Avg Validation Loss: 2.8368
Epoch 108, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8357
Epoch 109, Avg Train Loss: 2.8434, Avg Validation Loss: 2.8359
Epoch 110, Avg Train Loss: 2.8430, Avg Validation Loss: 2.8373
Epoch 111, Avg Train Loss: 2.8436, Avg Validation Loss: 2.8421
Epoch 112, Avg Train Loss: 2.8426, Avg Validation Loss: 2.8379
Epoch 113, Avg Train Loss: 2.8446, Avg Validation Loss: 2.8365
Epoch 114, Avg Train Loss: 2.8431, Avg Validation Loss: 2.8471
Epoch 115, Avg Train Loss: 2.8435, Avg Validation Loss: 2.8380
Epoch 116, Avg Train Loss: 2.8426, Avg Validation Loss: 2.8362
Epoch 117, Avg Train Loss: 2.8422, Avg Validation Loss: 2.8368
Early stopping triggered
Best model loaded successfully.
KL divergence saved successfully.
KL divergence saved successfully.
